taxonid,year,category
35712,1998,VU
35713,1998,DD
35713,1998,E
35714,1998,E
35714,1998,VU
35715,2019,EN
35715,1998,EN
35715,1998,V
35716,1998,DD
35716,1998,E
35717,1998,E
35717,1998,EN
35718,1998,E
35718,1998,VU
35719,2019,EN
35719,1998,DD
35719,1998,V
35720,1998,EN
35720,1998,R
35721,1998,V
35721,1998,VU
35722,1998,V
35722,1998,VU
35724,2009,VU
35724,1998,VU
35725,1998,LR/nt
35725,1998,R
35729,2019,LC
35729,1998,VU
35730,2013,NT
35730,1998,VU
35731,1998,V
35731,1998,VU
35734,2017,VU
35734,1998,VU
35735,1998,LR/nt
35735,1998,R
35736,1998,CR
35736,1998,E
35737,2019,EN
35737,1998,VU
35738,1998,LR/nt
35738,1998,R
35739,1998,LR/nt
35739,1998,R
35740,1998,LR/nt
35740,1998,V
35741,1998,LR/nt
35741,1998,R
35742,1998,LR/nt
35742,1998,R
35743,2019,LC
35743,1998,VU
35744,2019,LC
35744,1998,VU
35745,1998,CR
35745,1998,E
35747,1998,R
35747,1998,VU
35748,1998,E
35748,1998,EN
35749,1998,LR/nt
35749,1998,R
35750,1998,E
35750,1998,VU
35751,1998,E
35751,1998,VU
35752,1998,E
35752,1998,EN
35753,1998,V
35753,1998,VU
35754,1998,V
35754,1998,VU
35755,2019,EN
35755,1998,VU
35756,1998,V
35756,1998,VU
35758,1998,E
35758,1998,EN
35759,2013,NT
35759,1998,LR/nt
35759,1998,R
35764,2013,VU
35764,1998,V
35764,1998,VU
35767,1998,E
35767,1998,LR/nt
35768,1998,LR/nt
35768,1998,R
35785,2019,VU
35785,1998,VU
35786,2019,CR
35786,1998,DD
35788,1998,R
35788,1998,VU
35790,2019,NT
35790,1998,LR/nt
35793,1998,CR
35793,1998,V
35794,1998,LR/nt
35794,1998,R
35795,1998,V
35795,1998,VU
35796,1998,R
35796,1998,VU
35798,2011,VU
35798,1998,VU
35799,2013,CR
35799,1998,CR
35799,1998,E
35800,1998,E
35800,1998,EN
35801,1998,E
35801,1998,EN
35802,1998,LR/nt
35802,1998,R
35803,1998,E
35803,1998,VU
35804,1998,V
35804,1998,VU
35805,1998,R
35805,1998,VU
35806,1998,LR/nt
35806,1998,R
35808,1998,V
35808,1998,VU
35809,1998,LR/cd
35809,1998,R
35810,1998,E
35810,1998,VU
35811,1998,E
35811,1998,VU
35815,2018,VU
35815,1998,LR/nt
35816,1998,E
35816,1998,EN
35817,1998,E
35817,1998,EN
35818,2004,EN
35818,1998,E
35818,1998,VU
35819,1998,V
35819,1998,VU
35820,1998,E
35820,1998,EN
35821,1998,LR/nt
35821,1998,V
35822,2004,CR
35822,1998,LR/nt
35822,1998,R
35826,1998,DD
35826,1998,E
35827,1998,LR/nt
35827,1998,R
35828,1998,CR
35828,1998,E
35829,1998,E
35829,1998,EN
35830,1998,V
35830,1998,VU
35832,1998,R
35832,1998,VU
35833,1998,E
35833,1998,EN
35834,1998,E
35834,1998,EN
35835,1998,R
35835,1998,VU
35839,1998,CR
35839,1998,E
35840,1998,E
35840,1998,EN
35843,1998,E
35843,1998,EN
35844,1998,R
35844,1998,VU
35845,1998,LR/nt
35845,1998,R
35846,2004,CR
35846,1998,E
35846,1998,VU
35847,1998,V
35847,1998,VU
35848,1998,E
35848,1998,VU
35849,1998,LR/nt
35849,1998,R
35851,1998,E
35851,1998,EN
35853,1998,E
35853,1998,VU
35854,1998,E
35854,1998,VU
35855,1998,E
35855,1998,EN
35856,1998,R
35856,1998,VU
35857,1998,R
35857,1998,VU
35858,1998,EN
35858,1998,V
35859,1998,LR/nt
35859,1998,R
35861,2017,VU
35861,1998,E
35861,1998,EN
35862,1998,E
35862,1998,EN
35863,1998,V
35863,1998,VU
35864,1998,E
35864,1998,EN
35865,1998,E
35865,1998,EN
35866,1998,E
35866,1998,VU
35867,1998,V
35867,1998,VU
35869,1998,R
35869,1998,VU
35871,1998,E
35871,1998,EN
35872,1998,CR
35872,1998,E
35873,1998,R
35873,1998,VU
35874,1998,CR
35874,1998,E
35875,1998,DD
35875,1998,E
35876,1998,E
35876,1998,VU
35877,1998,E
35877,1998,VU
35878,1998,V
35878,1998,VU
35879,1998,LR/nt
35879,1998,R
35880,1998,E
35880,1998,VU
35881,1998,LR/nt
35881,1998,R
35882,1998,CR
35882,1998,E
35883,1998,E
35883,1998,EN
35884,1998,E
35884,1998,VU
35885,1998,V
35885,1998,VU
35887,1998,R
35887,1998,VU
35891,1998,LR/cd
35891,1998,V
35892,1998,LR/nt
35892,1998,R
35894,1998,LR/nt
35894,1998,R
35895,1998,LR/nt
35895,1998,R
35896,1998,LR/nt
35896,1998,R
35897,2018,VU
35897,1998,VU
35900,1998,E
35900,1998,VU
35902,1998,E
35902,1998,VU
35903,1998,E
35903,1998,EX
35904,1998,CR
35904,1998,V
35905,1998,EN
35905,1998,V
35908,1998,R
35908,1998,VU
35913,1998,E
35913,1998,EX
35914,1998,LR/nt
35914,1998,R
35918,1998,E
35918,1998,VU
35919,1998,CR
35919,1998,E
35920,1998,E
35920,1998,EX
35921,1998,R
35921,1998,VU
35924,1998,E
35924,1998,EN
35925,1998,R
35925,1998,VU
35926,1998,E
35926,1998,EX
35927,1998,R
35927,1998,VU
35928,1998,CR
35928,1998,E
35930,2018,VU
35930,1998,VU
35931,2018,DD
35931,1998,VU
35932,1998,V
35932,1998,VU
35933,1998,R
35933,1998,VU
35934,2013,VU
35934,1998,R
35934,1998,VU
35941,1998,EN
35941,1998,R
35946,1998,LR/nt
35946,1998,R
35947,1998,LR/nt
35947,1998,R
35956,1998,E
35956,1998,EN
35957,1998,E
35957,1998,EN
35959,1998,E
35959,1998,EN
35960,1998,CR
35960,1998,E
35961,2018,NT
35961,1998,R
35961,1998,VU
35965,1998,R
35965,1998,VU
35966,1998,DD
35966,1998,V
35967,1998,LR/nt
35967,1998,V
35975,1998,E
35975,1998,EN
35976,1998,E
35976,1998,EN
35977,1998,E
35977,1998,EN
35978,2004,EN
35978,1998,E
35978,1998,EN
35979,1998,LR/nt
35979,1998,R
35980,1998,EN
35980,1998,R
35981,1998,LR/nt
35981,1998,V
35983,1998,EN
35983,1998,V
35984,1998,E
35984,1998,EN
35985,1998,E
35985,1998,VU
35986,1998,CR
35986,1998,E
35987,1998,CR
35987,1998,E
35988,1998,E
35988,1998,VU
35989,1998,E
35989,1998,VU
35990,1998,V
35990,1998,VU
35991,1998,R
35991,1998,VU
35992,1998,E
35992,1998,EN
35993,1998,LR/nt
35993,1998,R
35995,1998,DD
35995,1998,V
36000,1998,LR/cd
36000,1998,R
36003,1998,EN
36003,1998,V
36004,1998,LR/nt
36004,1998,R
36005,1998,LR/nt
36005,1998,R
36006,1998,LR/nt
36006,1998,R
36007,1998,V
36007,1998,VU
36008,1998,V
36008,1998,VU
36009,1998,LR/nt
36009,1998,R
36010,1998,LR/nt
36010,1998,R
36011,1998,R
36011,1998,VU
36012,1998,R
36012,1998,VU
36013,1998,R
36013,1998,VU
36014,1998,R
36014,1998,VU
36018,2017,VU
36018,1998,VU
36020,1998,E
36020,1998,VU
36021,1998,E
36021,1998,EX
36022,1998,LR/nt
36022,1998,R
36023,1998,R
36023,1998,VU
36024,1998,R
36024,1998,VU
36025,1998,LR/nt
36025,1998,R
36026,1998,V
36026,1998,VU
36027,2004,VU
36027,1998,LR/nt
36027,1998,V
36028,1998,R
36028,1998,VU
36029,1998,E
36029,1998,VU
36031,1998,R
36031,1998,VU
36033,1998,E
36033,1998,VU
36034,1998,R
36034,1998,VU
36035,1998,V
36035,1998,VU
36036,1998,LR/nt
36036,1998,R
36037,1998,E
36037,1998,VU
36038,1998,V
36038,1998,VU
36039,1998,E
36039,1998,EN
36040,1998,E
36040,1998,VU
36041,1998,LR/nt
36041,1998,R
36042,1998,LR/nt
36042,1998,R
36043,1998,R
36043,1998,VU
36044,1998,LR/nt
36044,1998,R
36045,1998,E
36045,1998,VU
36046,1998,E
36046,1998,VU
36047,1998,V
36047,1998,VU
36048,1998,E
36048,1998,EN
36049,1998,R
36049,1998,VU
36050,1998,V
36050,1998,VU
36051,1998,E
36051,1998,VU
36052,1998,E
36052,1998,VU
36053,1998,V
36053,1998,VU
36054,1998,LR/nt
36054,1998,R
36055,1998,E
36055,1998,LR/nt
36056,1998,E
36056,1998,VU
36057,1998,LR/nt
36057,1998,R
36058,1998,CR
36058,1998,V
36059,1998,LR/nt
36059,1998,R
36060,1998,CR
36060,1998,E
36061,1998,E
36061,1998,VU
36062,1998,V
36062,1998,VU
36065,1998,LR/nt
36065,1998,V
36066,1998,R
36066,1998,VU
36067,1998,EN
36067,1998,R
36069,1998,CR
36069,1998,E
36070,1998,V
36070,1998,VU
36071,1998,R
36071,1998,VU
36072,1998,R
36072,1998,VU
36073,1998,E
36073,1998,EN
36074,1998,R
36074,1998,VU
36075,1998,LR/nt
36075,1998,R
36076,1998,E
36076,1998,VU
36077,1998,R
36077,1998,VU
36078,1998,LR/nt
36078,1998,R
36079,1998,V
36079,1998,VU
36080,1998,CR
36080,1998,E
36081,1998,E
36081,1998,EN
36084,1998,V
36084,1998,VU
36085,1998,V
36085,1998,VU
36086,1998,E
36086,1998,EN
36087,2019,EN
36087,1998,EN
36087,1998,V
36088,1998,R
36088,1998,VU
36089,1998,R
36089,1998,VU
36090,1998,E
36090,1998,EN
36091,1998,EN
36091,1998,V
36092,1998,R
36092,1998,VU
36093,1998,R
36093,1998,VU
36094,1998,CR
36094,1998,E
36095,1998,E
36095,1998,VU
36096,1998,V
36096,1998,VU
36098,1998,LR/cd
36098,1998,R
36099,1998,EN
36099,1998,V
36100,1998,R
36100,1998,VU
36101,1998,R
36101,1998,VU
36102,1998,R
36102,1998,VU
36103,1998,LR/nt
36103,1998,R
36104,1998,LR/nt
36104,1998,R
36105,1998,R
36105,1998,VU
36106,1998,LR/nt
36106,1998,R
36107,1998,R
36107,1998,VU
36108,1998,R
36108,1998,VU
36109,1998,R
36109,1998,VU
36111,1998,EN
36111,1998,V
36112,1998,EN
36112,1998,V
36113,1998,CR
36113,1998,E
36114,1998,E
36114,1998,VU
36116,1998,LR/nt
36116,1998,R
36117,1998,LR/nt
36117,1998,R
36118,1998,V
36118,1998,VU
36119,1998,V
36119,1998,VU
36121,1998,LR/nt
36121,1998,R
36122,1998,LR/nt
36122,1998,R
36123,1998,LR/nt
36123,1998,R
36124,1998,LR/nt
36124,1998,R
36125,1998,LR/nt
36125,1998,R
36126,1998,LR/nt
36126,1998,R
36127,1998,EN
36127,1998,R
36128,1998,LR/nt
36128,1998,R
36129,1998,EN
36129,1998,V
36130,1998,DD
36130,1998,R
36131,2012,LC
36131,1998,EN
36134,2019,LC
36134,1998,LR/nt
36140,1998,I
36140,1998,VU
36144,2019,CR
36144,2012,VU
36144,1998,VU
36151,2018,EN
36151,1998,VU
36156,2019,VU
36156,1998,LR/cd
36157,1998,EX
36157,1998,I
36161,1998,I
36161,1998,VU
36165,1998,I
36165,1998,VU
36168,1998,I
36168,1998,VU
36170,1998,I
36170,1998,VU
36174,1998,EN
36174,1998,I
36175,1998,EN
36175,1998,I
36176,1998,CR
36176,1998,I
36178,1998,CR
36178,1998,I
36179,1998,CR
36179,1998,I
36183,1998,I
36183,1998,VU
36186,1998,CR
36186,1998,I
36187,1998,V
36187,1998,VU
36192,1998,I
36192,1998,VU
36193,1998,I
36193,1998,VU
36200,2017,VU
36200,1998,VU
36206,2004,VU
36206,1998,VU
36207,2004,VU
36207,1998,VU
36219,2019,LC
36219,2018,VU
36219,1998,V
36219,1998,VU
36220,2019,EN
36220,1998,EN
36221,2019,VU
36221,2012,EN
36221,1998,EN
36223,2018,LC
36223,1998,LR/lc
36224,2019,EN
36224,1998,EN
36226,2019,LC
36226,1998,VU
36227,2019,EN
36227,1998,EN
36230,2019,EN
36230,1998,CR
36231,2019,VU
36231,1998,EN
36232,2019,VU
36232,1998,EN
36234,2017,EN
36234,1998,EN
36235,2019,NT
36235,1998,EN
36236,2017,LC
36236,1998,LR/lc
36237,2018,VU
36237,1998,EN
36240,2019,EN
36240,2012,VU
36240,1998,VU
36241,2019,LC
36241,1998,LR/nt
36242,2019,VU
36242,1998,EN
36244,2019,EN
36244,1998,VU
36246,2019,VU
36246,1998,EN
36247,2017,EN
36247,1998,CR
36248,2019,EN
36248,1998,EN
36249,2019,LC
36249,1998,EN
36250,2019,EN
36250,1998,CR
36251,2019,VU
36251,1998,EN
36252,2017,EN
36252,1998,CR
36253,2019,NT
36253,1998,VU
36254,2019,VU
36254,1998,EN
36255,2019,LC
36255,1998,LR/lc
36256,2019,VU
36256,1998,VU
36260,2019,LC
36260,1998,VU
36261,2019,LC
36261,1998,VU
36262,2014,LC
36262,1998,LR/nt
36263,2014,LC
36263,1998,LR/nt
36264,2014,VU
36264,1998,LR/nt
36265,2014,LC
36265,1998,LR/nt
36266,2014,VU
36266,1998,VU
36267,2014,VU
36267,1998,VU
36268,2014,NT
36268,1998,VU
36269,2014,EN
36269,1998,EN
36270,2014,CR
36270,1998,EN
36271,2014,EN
36271,1998,CR
36304,2003,VU
36304,1998,LR/cd
36329,2019,EN
36329,1998,VU
36331,2019,LC
36331,1998,LR/lc
36339,2019,EN
36339,1998,VU
36340,2019,VU
36340,1998,CR
36354,2019,VU
36354,1998,VU
36355,2019,VU
36355,1998,LR/lc
36356,2019,VU
36356,1998,LR/lc
36357,2019,LC
36357,1998,LR/cd
36358,2019,NT
36358,1998,LR/lc
36361,2019,EN
36361,1998,LR/lc
36363,2019,EN
36363,1998,VU
36366,2019,LC
36366,1998,LR/cd
36369,2019,LC
36369,1998,LR/lc
36371,2019,EN
36371,1998,LR/cd
36372,2019,VU
36372,1998,VU
36410,1998,DD
36410,1998,I
36443,2016,VU
36443,1998,I
36443,1998,VU
36446,1998,V
36446,1998,VU
36466,2018,DD
36466,1998,DD
36466,1998,I
36467,2018,DD
36467,1998,I
36467,1998,VU
36468,2018,CR
36468,1998,VU
36470,2018,VU
36470,1998,I
36470,1998,VU
36471,1998,V
36471,1998,VU
36472,1998,V
36472,1998,VU
36473,2019,NT
36473,1998,I
36473,1998,VU
36476,2018,LC
36476,1998,VU
36483,2018,EN
36483,1998,I
36483,1998,VU
36484,2017,EN
36484,1998,I
36484,1998,VU
36486,1998,I
36486,1998,VU
36487,2004,VU
36487,1998,VU
36494,2017,EN
36494,1998,EN
36494,1998,I
36495,2019,VU
36495,1998,VU
36498,1998,I
36498,1998,VU
36512,2019,VU
36512,1998,VU
36556,2019,LC
36556,1998,VU
36560,2012,LC
36560,1998,VU
36570,1998,R
36570,1998,VU
36588,2012,LC
36588,1998,LR/nt
36622,2016,LC
36622,1998,LR/nt
36646,1998,EN
36646,1998,I
36859,2019,LC
36859,1998,VU
36894,2003,CR
36894,1998,DD
36926,2019,DD
36926,1998,VU
36936,2019,LC
36936,1998,VU
37059,2019,VU
37059,1998,VU
37060,2019,VU
37060,1998,VU
37083,1998,V
37083,1998,VU
37084,2019,LC
37084,1998,V
37084,1998,VU
37329,2004,VU
37329,1998,VU
37330,2004,VU
37330,1998,LR/cd
37331,2004,NT
37331,1998,LR/cd
37333,2004,VU
37333,1998,VU
37376,2019,DD
37376,1998,CR
37394,2016,VU
37394,1998,EN
37395,2019,VU
37395,1998,V
37395,1998,VU
37396,2019,DD
37396,1998,DD
37396,1998,I
37397,2019,VU
37397,1998,DD
37397,1998,I
37398,2019,VU
37398,1998,I
37398,1998,VU
37414,1998,EN
37414,1998,I
37415,1998,V
37415,1998,VU
37416,1998,E
37416,1998,EN
37417,1998,V
37417,1998,VU
37418,2017,EN
37418,1998,V
37418,1998,VU
37419,2017,EN
37419,2010,NT
37419,1998,V
37419,1998,VU
37420,2017,VU
37420,1998,V
37420,1998,VU
37421,2017,NT
37421,1998,V
37421,1998,VU
37422,2017,EN
37422,1998,V
37422,1998,VU
37423,2017,VU
37423,1998,E
37423,1998,EN
37424,2010,VU
37424,1998,V
37424,1998,VU
37425,1998,E
37425,1998,EN
37426,1998,V
37426,1998,VU
37427,1998,V
37427,1998,VU
37428,1998,E
37428,1998,EN
37434,2019,LC
37434,1998,EN
37452,2019,LC
37452,1998,CR
37455,2016,VU
37455,1998,VU
37468,2019,NT
37468,1998,VU
37478,2019,LC
37478,1998,EN
37479,1998,V
37479,1998,VU
37480,1998,EN
37480,1998,V
37481,1998,V
37481,1998,VU
37482,1998,V
37482,1998,VU
37483,1998,E
37483,1998,EN
37484,1998,V
37484,1998,VU
37485,1998,E
37485,1998,EN
37486,1998,E
37486,1998,EN
37487,1998,V
37487,1998,VU
37488,1998,LR/cd
37488,1998,nt
37489,2018,CR
37489,1998,EN
37489,1998,I
37490,2018,CR
37490,1998,CR
37490,1998,I
37498,1998,E
37498,1998,EN
37507,2016,EN
37507,1998,DD
37509,2016,EN
37509,1998,VU
37524,2018,EN
37524,1998,CR
37555,2013,NT
37555,2000,LR/nt
37555,1998,LR/nt
37555,1998,R
37556,1998,CR
37556,1998,E
37556,1978,E
37583,2016,CR
37583,2003,EN
37583,1998,EN
37588,2016,CR
37588,2003,CR
37588,1998,CR
37591,2016,CR
37591,2003,EW
37591,1998,EW
37594,2016,VU
37594,2003,VU
37594,1998,VU
37595,2016,EW
37595,2003,CR
37595,1998,VU
37596,2016,CR
37596,2003,CR
37596,1998,CR
37597,2016,EN
37597,2003,EN
37597,1998,EN
37598,2016,EX
37598,2004,EX
37598,2003,EW
37598,1998,EW
37649,2019,LC
37649,1998,LR/lc
37665,2017,CR
37665,1998,VU
37669,2017,VU
37669,1998,VU
37673,2017,NT
37673,1998,LR/cd
37679,2019,LC
37679,1998,LR/nt
37680,2019,LC
37680,1998,LR/nt
37684,2019,CR
37684,1998,VU
37685,2019,CR
37685,1998,VU
37711,2019,EN
37711,1998,VU
37714,2019,EN
37714,1998,VU
37725,2019,VU
37725,1998,VU
37730,2019,CR
37730,1998,VU
37739,2019,VU
37739,1998,VU
37746,2019,CR
37746,1998,VU
37751,2019,VU
37751,1998,VU
37754,2019,VU
37754,1998,VU
37763,2019,VU
37763,1998,VU
37766,2019,VU
37766,1998,VU
37776,2019,CR
37776,1998,VU
37778,2019,VU
37778,1998,VU
37779,2019,VU
37779,1998,VU
37780,2019,LC
37780,1998,VU
37781,2011,CR
37781,1998,CR
37781,1997,E
37781,1978,E
37782,2019,VU
37782,1998,VU
37784,2019,LC
37784,1998,VU
37817,2012,LC
37817,1998,LR/lc
37818,2016,EN
37818,1998,R
37818,1998,VU
37828,2016,VU
37828,2003,VU
37828,1998,VU
37853,2011,CR
37853,1998,CR
37854,2016,EX
37854,1998,EX
37855,2016,CR
37855,2003,CR
37855,1998,CR
37856,2016,EX
37856,1998,EX
37857,2019,LC
37857,1998,VU
37860,2004,EN
37860,1998,E
37860,1998,VU
37861,2004,VU
37861,1998,VU
37862,2004,VU
37862,1998,VU
37863,2004,VU
37863,1998,VU
37865,2004,EN
37865,1998,EN
37865,1978,E
37866,2004,VU
37866,1998,VU
37868,2004,VU
37868,1998,VU
37869,2004,NT
37869,1998,VU
37870,2004,VU
37870,1998,VU
37871,2004,LC
37871,1998,VU
37872,2004,VU
37872,1998,VU
37873,2004,VU
37873,1998,DD
37875,2004,LC
37875,1998,LR/nt
37889,2019,LC
37889,1998,VU
37896,2018,VU
37896,1998,VU
37900,1998,E
37900,1998,EN
37901,1998,EN
37901,1998,V
37910,2016,VU
37910,1998,R
37910,1998,VU
37917,2016,EN
37917,1998,CR
37944,2016,LR/lc
37944,1998,LR/lc
38005,2018,CR
38005,1998,CR
38017,2018,LC
38017,1998,EN
38057,2019,CR
38057,1998,VU
38063,2019,EN
38063,1998,VU
38064,2019,CR
38064,1998,VU
38067,2018,VU
38067,1998,VU
38068,2018,VU
38068,1998,VU
38069,2003,EN
38069,1998,R
38069,1998,VU
38070,2017,EN
38070,2003,EN
38070,1998,VU
38071,2003,VU
38071,1998,VU
38072,2003,VU
38072,1998,VU
38073,2003,NT
38073,1998,VU
38074,2003,VU
38074,1998,VU
38075,2003,VU
38075,1998,VU
38076,2003,VU
38076,1998,VU
38077,2003,NT
38077,1998,VU
38078,2003,VU
38078,1998,VU
38079,2003,VU
38079,1998,VU
38080,2003,EN
38080,1998,VU
38081,2003,EN
38081,1998,VU
38082,2003,NT
38082,1998,VU
38083,2003,LC
38083,1998,VU
38085,2003,NT
38085,1998,VU
38086,2003,EN
38086,1998,VU
38087,2017,LC
38087,2013,LC
38087,2000,VU
38093,2004,NT
38093,1998,VU
38094,2004,VU
38094,1998,VU
38095,2019,NT
38095,1998,VU
38096,2004,VU
38096,1998,VU
38097,2004,VU
38097,1998,VU
38098,2004,EN
38098,1998,CR
38099,2004,VU
38099,1998,LR/cd
38101,2004,VU
38101,1998,VU
38102,2004,NT
38102,1998,VU
38103,2004,VU
38103,1998,VU
38104,2004,LC
38104,1998,VU
38105,2004,EN
38105,1998,VU
38106,2004,EN
38106,1998,VU
38108,2004,EN
38108,1998,VU
38109,2004,VU
38109,1998,VU
38110,2004,EN
38110,1998,VU
38111,2004,VU
38111,1998,VU
38112,2019,EN
38112,2004,EN
38112,1998,VU
38113,2004,EN
38113,1998,VU
38114,2004,VU
38114,1998,VU
38115,2004,NT
38115,1998,VU
38116,2004,VU
38116,1998,VU
38117,2004,EN
38117,1998,VU
38119,2004,VU
38119,1998,VU
38120,2004,VU
38120,1998,VU
38121,2004,EN
38121,1998,VU
38122,2004,NT
38122,1998,VU
38123,2004,VU
38123,1998,VU
38124,2014,EW
38124,1998,VU
38125,2014,EW
38125,2004,NT
38125,1998,VU
38126,2004,EN
38126,1998,VU
38127,2019,EN
38127,1998,VU
38128,2004,VU
38128,1998,VU
38129,2019,VU
38129,2004,VU
38129,1998,VU
38130,2004,EN
38130,1998,VU
38131,2004,VU
38131,1998,VU
38132,2004,EN
38132,1998,VU
38133,2004,VU
38133,1998,VU
38134,2004,NT
38134,1998,VU
38135,2019,LC
38135,2004,NT
38135,1998,VU
38136,2004,EN
38136,1998,VU
38137,2004,VU
38137,1998,VU
38152,2018,LC
38152,1998,VU
38153,2019,VU
38153,1998,EN
38156,2012,EN
38156,1998,EN
38161,2019,LC
38161,1998,VU
38181,1998,CR
38181,1998,V
38186,1998,EN
38186,1978,E
38189,2012,NT
38189,1998,VU
38193,2019,VU
38193,1998,VU
38196,2019,CR
38196,1998,EN
38198,2018,CR
38198,1998,CR
38201,2019,VU
38201,1998,LR/nt
38202,2003,LC
38202,1998,LR/cd
38204,2004,LC
38204,1998,LR/cd
38208,2019,VU
38208,1998,VU
38214,2019,VU
38214,1998,EN
38224,2019,VU
38224,1998,LR/nt
38226,2019,EN
38226,1998,VU
38227,2019,EN
38227,1998,VU
38231,2019,VU
38231,1998,VU
38240,2019,DD
38240,1998,DD
38242,2019,VU
38242,1998,VU
38250,2019,NT
38250,1998,VU
38251,2019,VU
38251,1998,VU
38256,2019,VU
38256,1998,LR/nt
38260,2019,LC
38260,1998,EN
38267,2019,VU
38267,1998,VU
38275,2019,VU
38275,2012,LC
38275,1998,LR/nt
38277,2019,VU
38277,1998,LR/nt
38280,2019,VU
38280,1998,VU
38283,2013,CR
38283,1998,CR
38284,2019,VU
38284,1998,VU
38288,2019,EN
38288,1998,EN
38293,2019,VU
38293,1998,VU
38297,2019,VU
38297,1998,VU
38304,2019,EN
38304,1998,EN
38307,2019,EN
38307,1998,EN
38320,2011,LC
38320,1998,LR/nt
38321,2013,NT
38321,2007,NT
38321,1998,DD
38323,2013,NT
38323,1998,DD
38324,2013,EN
38324,1998,DD
38324,1998,V
38334,2019,LC
38334,1998,LR/nt
38335,2019,LC
38335,1998,LR/nt
38336,2019,LC
38336,1998,LR/nt
38337,2019,DD
38337,1998,VU
38346,2019,EN
38346,1998,EN
38366,2019,LC
38366,1998,VU
38387,2018,VU
38387,1998,LR/lc
38393,2017,NT
38393,1998,LR/lc
38394,2017,LC
38394,1998,LR/nt
38395,2017,LC
38395,1998,LR/lc
38397,2017,LC
38397,1998,LR/nt
38405,2014,NT
38405,1998,E
38405,1998,VU
38418,2019,VU
38418,1998,EN
38420,2019,EN
38420,1998,EN
38433,2017,LC
38433,1998,LR/lc
38434,2017,EN
38434,1998,CR
38435,2017,CR
38435,1998,EN
38436,2017,LC
38436,1998,LR/lc
38438,2017,EN
38438,1998,VU
38440,2017,NT
38440,1998,LR/cd
38441,2017,EN
38441,1998,VU
38442,2017,LC
38442,2013,NT
38443,2017,EN
38443,1998,LR/cd
38445,2017,NT
38445,1998,VU
38447,2017,CR
38447,1998,VU
38448,2012,VU
38448,1998,CR
38448,1997,E
38451,1998,I
38451,1998,VU
38452,2012,EN
38452,1998,V
38452,1998,VU
38458,2017,EN
38458,1998,LR/cd
38460,2017,VU
38460,1978,E
38466,1998,LR/lc
38466,1978,V
38469,2017,LC
38469,1998,LR/cd
38473,2017,LC
38473,1998,LR/lc
38488,2018,EN
38488,1998,EN
38501,2017,EN
38501,1998,VU
38502,2017,VU
38502,1998,CR
38502,1978,E
38504,2017,CR
38504,1998,CR
38505,2017,VU
38505,1998,VU
38508,2011,VU
38508,1998,EN
38508,1997,V
38516,2012,CR
38516,1998,CR
38516,1998,Ex/E
38517,2012,CR
38517,1998,E
38517,1998,EN
38518,2012,VU
38518,1998,LR/nt
38518,1998,R
38519,2012,CR
38519,1998,E
38519,1998,EN
38520,2012,CR
38520,1998,CR
38520,1998,E
38521,2012,CR
38521,1998,E
38521,1998,EN
38522,2012,VU
38522,1998,E
38522,1998,EN
38523,2012,EN
38523,1998,E
38523,1998,EN
38524,2012,CR
38524,1998,CR
38524,1998,Ex/E
38525,2012,DD
38525,1998,CR
38525,1998,Ex/E
38526,2012,EN
38526,1998,CR
38526,1998,Ex/E
38527,2012,DD
38527,1998,CR
38527,1998,E
38528,2012,NT
38528,1998,LR/nt
38528,1998,V
38529,2012,LC
38529,1998,V
38529,1998,VU
38530,2017,NT
38530,2012,NT
38530,1998,LR/nt
38530,1998,R
38531,2012,VU
38531,1998,V
38531,1998,VU
38532,2012,VU
38532,1998,E
38532,1998,EN
38533,2012,NT
38533,1998,E
38533,1998,EN
38534,2012,EN
38534,1998,E
38534,1998,EN
38535,2012,NT
38535,1998,V
38535,1998,VU
38536,2012,DD
38536,1998,DD
38536,1998,I
38537,2012,CR
38537,1998,CR
38537,1998,E
38538,2012,CR
38538,1998,CR
38538,1998,E
38539,2012,CR
38539,1998,CR
38539,1998,E
38540,2012,CR
38540,1998,CR
38540,1998,E
38542,2012,DD
38542,1998,CR
38542,1998,Ex/E
38543,2012,LC
38543,1998,LR/nt
38543,1998,R
38544,2012,EN
38544,1998,V
38544,1998,VU
38545,2012,NT
38545,1998,V
38545,1998,VU
38546,2012,CR
38546,1998,CR
38546,1998,E
38547,2012,EN
38547,1998,V
38547,1998,VU
38548,2012,CR
38548,1998,CR
38548,1998,E
38549,2012,CR
38549,1998,CR
38549,1998,E
38550,2012,VU
38550,1998,V
38550,1998,VU
38551,2012,VU
38551,1998,V
38551,1998,VU
38552,2012,CR
38552,1998,CR
38552,1998,E
38553,2012,CR
38553,1998,CR
38553,1998,E
38554,2012,VU
38554,1998,V
38554,1998,VU
38555,2012,VU
38555,1998,V
38555,1998,VU
38556,2012,VU
38556,1998,V
38556,1998,VU
38557,2012,VU
38557,1998,V
38557,1998,VU
38558,2012,VU
38558,1998,V
38558,1998,VU
38559,2012,EN
38559,1998,CR
38559,1998,E
38560,2012,EN
38560,1998,EN
38560,1998,V
38561,2012,CR
38561,1998,E
38561,1998,EN
38562,2012,EN
38562,1998,CR
38562,1998,E
38563,2012,VU
38563,1998,V
38563,1998,VU
38564,2012,VU
38564,1998,V
38564,1998,VU
38565,2012,CR
38565,1998,CR
38565,1998,E
38566,2012,DD
38566,1998,DD
38566,1998,I
