"name","result.year","state","TSFO","change.status"
"Gyps fulvus",2009,1,5,NA
"Gyps fulvus",2012,1,8,NA
"Gyps fulvus",2013,1,9,NA
"Gyps fulvus",2015,1,11,NA
"Gyps fulvus",2016,1,12,NA
"Gyps fulvus",2017,1,13,NA
"Gyps himalayensis",2004,1,0,NA
"Gyps himalayensis",2008,1,4,NA
"Gyps himalayensis",2009,1,5,NA
"Gyps himalayensis",2012,1,8,NA
"Gyps himalayensis",2014,2,10,"N"
"Gyps himalayensis",2016,2,12,NA
"Gyps himalayensis",2017,2,13,NA
"Gyps indicus",2002,5,0,NA
"Gyps indicus",2004,5,2,NA
"Gyps indicus",2008,5,6,NA
"Gyps indicus",2009,5,7,NA
"Gyps indicus",2010,5,8,NA
"Gyps indicus",2012,5,10,NA
"Gyps indicus",2013,5,11,NA
"Gyps indicus",2015,5,13,NA
"Gyps indicus",2016,5,14,NA
"Gyps indicus",2017,5,15,NA
"Gyps rueppelli",2004,1,0,NA
"Gyps rueppelli",2007,2,3,"N"
"Gyps rueppelli",2008,2,4,NA
"Gyps rueppelli",2012,4,8,"N"
"Gyps rueppelli",2014,4,10,NA
"Gyps rueppelli",2015,5,11,"G"
"Gyps rueppelli",2016,5,12,NA
"Gyps rueppelli",2017,5,13,NA
"Gyps tenuirostris",2002,5,0,NA
"Gyps tenuirostris",2004,5,2,NA
"Gyps tenuirostris",2008,5,6,NA
"Gyps tenuirostris",2009,5,7,NA
"Gyps tenuirostris",2010,5,8,NA
"Gyps tenuirostris",2012,5,10,NA
"Gyps tenuirostris",2013,5,11,NA
"Gyps tenuirostris",2015,5,13,NA
"Gyps tenuirostris",2016,5,14,NA
"Gyps tenuirostris",2017,5,15,NA
"Gyraulus connollyi",2007,1,0,NA
"Gyraulus connollyi",2010,1,3,NA
"Gyraulus convexiusculus",2010,1,0,NA
"Gyraulus convexiusculus",2012,1,2,NA
"Gyraulus convexiusculus",2014,1,4,NA
"Gyraulus crista",2011,1,0,NA
"Gyraulus crista",2017,1,6,NA
"Gyraulus mauritianus",2011,1,0,"N"
"Gyraulus mauritianus",2016,1,5,NA
"Gyrinophilus porphyriticus",2004,1,0,NA
"Gyrinophilus porphyriticus",2014,1,10,NA
"Gyrinophilus porphyriticus",2015,1,11,NA
"Haageocereus acranthus",2013,1,0,NA
"Haageocereus acranthus",2017,1,4,NA
"Haageocereus chilensis",2013,1,0,NA
"Haageocereus chilensis",2017,1,4,NA
"Haageocereus decumbens",2013,1,0,NA
"Haageocereus decumbens",2017,1,4,NA
"Haageocereus platinospinus",2013,1,0,NA
"Haageocereus platinospinus",2017,1,4,NA
"Haageocereus pseudomelanostele",2013,1,0,NA
"Haageocereus pseudomelanostele",2017,1,4,NA
"Haageocereus pseudoversicolor",2013,1,0,NA
"Haageocereus pseudoversicolor",2017,1,4,NA
"Haageocereus versicolor",2013,1,0,NA
"Haageocereus versicolor",2017,1,4,NA
"Habia atrimaxillaris",2004,4,0,NA
"Habia atrimaxillaris",2008,4,4,NA
"Habia atrimaxillaris",2012,4,8,NA
"Habia atrimaxillaris",2013,4,9,NA
"Habia atrimaxillaris",2016,4,12,NA
"Habia carmioli",2016,1,0,NA
"Habia carmioli",2017,1,1,NA
"Habia cristata",2004,1,0,NA
"Habia cristata",2008,1,4,NA
"Habia cristata",2009,1,5,NA
"Habia cristata",2012,1,8,NA
"Habia cristata",2016,1,12,NA
"Habia frenata",2016,1,0,NA
"Habia frenata",2017,1,1,NA
"Habia fuscicauda",2004,1,0,NA
"Habia fuscicauda",2008,1,4,NA
"Habia fuscicauda",2009,1,5,NA
"Habia fuscicauda",2012,1,8,NA
"Habia fuscicauda",2016,1,12,NA
"Habia gutturalis",2004,2,0,NA
"Habia gutturalis",2008,2,4,NA
"Habia gutturalis",2011,2,7,NA
"Habia gutturalis",2012,2,8,NA
"Habia gutturalis",2016,2,12,NA
"Habia olivacea",2004,1,0,NA
"Habia olivacea",2008,1,4,NA
"Habia olivacea",2009,1,5,NA
"Habia olivacea",2012,1,8,NA
"Habia olivacea",2016,1,12,NA
"Habia rubica",2004,1,0,NA
"Habia rubica",2008,1,4,NA
"Habia rubica",2009,1,5,NA
"Habia rubica",2012,1,8,NA
"Habia rubica",2016,1,12,NA
"Habia stolzmanni",2004,1,0,NA
"Habia stolzmanni",2008,1,4,NA
"Habia stolzmanni",2009,1,5,NA
"Habia stolzmanni",2012,1,8,NA
"Habia stolzmanni",2016,1,12,NA
"Habromys delicatulus",2008,5,0,NA
"Habromys delicatulus",2017,4,9,"N"
"Habroptila wallacii",2004,3,0,NA
"Habroptila wallacii",2008,3,4,NA
"Habroptila wallacii",2012,3,8,NA
"Habroptila wallacii",2016,3,12,NA
"Haddadus binotatus",2004,1,0,NA
"Haddadus binotatus",2010,1,6,NA
"Hadromophryne natalensis",2004,1,0,NA
"Hadromophryne natalensis",2013,1,9,NA
"Hadromys humei",2008,4,0,"N"
"Hadromys humei",2016,4,8,NA
"Hadromys yunnanensis",2008,0,0,NA
"Hadromys yunnanensis",2016,0,8,NA
"Hadrothemis camarensis",2006,1,0,NA
"Hadrothemis camarensis",2016,1,10,NA
"Hadrothemis infesta",2006,1,0,NA
"Hadrothemis infesta",2010,1,4,NA
"Hadrothemis versuta",2006,1,0,NA
"Hadrothemis versuta",2010,1,4,NA
"Hadrothemis versuta",2016,1,10,NA
"Haematoderus militaris",2004,1,0,NA
"Haematoderus militaris",2008,1,4,NA
"Haematoderus militaris",2009,1,5,NA
"Haematoderus militaris",2012,1,8,NA
"Haematoderus militaris",2016,1,12,NA
"Haematoderus militaris",2017,1,13,NA
"Haematopus ater",2014,1,0,NA
"Haematopus ater",2016,1,2,NA
"Haematopus chathamensis",2004,4,0,NA
"Haematopus chathamensis",2006,4,2,NA
"Haematopus chathamensis",2008,4,4,NA
"Haematopus chathamensis",2012,4,8,NA
"Haematopus chathamensis",2016,4,12,NA
"Haematopus chathamensis",2017,4,13,NA
"Haematopus fuliginosus",2004,1,0,NA
"Haematopus fuliginosus",2008,1,4,NA
"Haematopus fuliginosus",2009,1,5,NA
"Haematopus fuliginosus",2012,1,8,NA
"Haematopus fuliginosus",2016,1,12,NA
"Haematopus leucopodus",2004,1,0,NA
"Haematopus leucopodus",2008,1,4,NA
"Haematopus leucopodus",2009,1,5,NA
"Haematopus leucopodus",2012,1,8,NA
"Haematopus leucopodus",2016,1,12,NA
"Haematopus longirostris",2004,1,0,NA
"Haematopus longirostris",2008,1,4,NA
"Haematopus longirostris",2009,1,5,NA
"Haematopus longirostris",2012,1,8,NA
"Haematopus longirostris",2016,1,12,NA
"Haematopus meadewaldoi",2004,7,0,NA
"Haematopus meadewaldoi",2008,7,4,NA
"Haematopus meadewaldoi",2012,7,8,NA
"Haematopus meadewaldoi",2016,7,12,NA
"Haematopus moquini",2004,2,0,NA
"Haematopus moquini",2006,2,2,NA
"Haematopus moquini",2008,2,4,NA
"Haematopus moquini",2012,2,8,NA
"Haematopus moquini",2015,2,11,NA
"Haematopus moquini",2016,2,12,NA
"Haematopus moquini",2017,1,13,"N"
"Haematopus ostralegus",2004,0,0,NA
"Haematopus ostralegus",2005,0,1,NA
"Haematopus ostralegus",2008,0,4,NA
"Haematopus ostralegus",2014,1,10,NA
"Haematopus ostralegus",2015,2,11,"N"
"Haematopus ostralegus",2016,2,12,NA
"Haematopus ostralegus",2017,2,13,NA
"Haematopus palliatus",2004,1,0,NA
"Haematopus palliatus",2008,1,4,NA
"Haematopus palliatus",2009,1,5,NA
"Haematopus palliatus",2012,1,8,NA
"Haematopus palliatus",2016,1,12,NA
"Haematopus unicolor",2004,1,0,NA
"Haematopus unicolor",2008,1,4,NA
"Haematopus unicolor",2009,1,5,NA
"Haematopus unicolor",2012,1,8,NA
"Haematopus unicolor",2013,1,9,NA
"Haematopus unicolor",2016,1,12,NA
"Haematortyx sanguiniceps",2004,1,0,NA
"Haematortyx sanguiniceps",2008,1,4,NA
"Haematortyx sanguiniceps",2009,1,5,NA
"Haematortyx sanguiniceps",2012,1,8,NA
"Haematortyx sanguiniceps",2016,1,12,NA
"Haemodracon trachyrhinus",2010,1,0,NA
"Haemodracon trachyrhinus",2011,1,1,NA
"Haemorhous cassinii",2004,2,0,NA
"Haemorhous cassinii",2008,2,4,NA
"Haemorhous cassinii",2012,2,8,NA
"Haemorhous cassinii",2016,2,12,NA
"Haemorhous mexicanus",2004,1,0,NA
"Haemorhous mexicanus",2008,1,4,NA
"Haemorhous mexicanus",2009,1,5,NA
"Haemorhous mexicanus",2012,1,8,NA
"Haemorhous mexicanus",2016,1,12,NA
"Haemorhous purpureus",2004,1,0,NA
"Haemorhous purpureus",2008,1,4,NA
"Haemorhous purpureus",2009,1,5,NA
"Haemorhous purpureus",2012,1,8,NA
"Haemorhous purpureus",2016,1,12,NA
"Haemulon steindachneri",2010,1,0,NA
"Haemulon steindachneri",2016,1,6,NA
"Haemulon striatum",2010,0,0,NA
"Haemulon striatum",2015,1,5,"N"
"Haeromys margarettae",2008,0,0,"N"
"Haeromys margarettae",2016,0,8,NA
"Haeromys pusillus",2008,3,0,NA
"Haeromys pusillus",2016,3,8,NA
"Hafferia fortis",2004,1,0,NA
"Hafferia fortis",2008,1,4,NA
"Hafferia fortis",2009,1,5,NA
"Hafferia fortis",2012,1,8,NA
"Hafferia fortis",2016,1,12,NA
"Hagenius brevistylus",2009,1,0,NA
"Hagenius brevistylus",2017,1,8,NA
"Haitia acuta",2012,1,0,NA
"Haitia acuta",2017,1,5,NA
"Halaelurus quagga",2009,0,0,NA
"Halaelurus quagga",2017,0,8,NA
"Halaelurus sellus",2003,1,0,NA
"Halaelurus sellus",2009,1,6,NA
"Halaelurus sellus",2016,1,13,NA
"Halcyon albiventris",2004,1,0,NA
"Halcyon albiventris",2008,1,4,NA
"Halcyon albiventris",2009,1,5,NA
"Halcyon albiventris",2012,1,8,NA
"Halcyon albiventris",2016,1,12,NA
"Halcyon badia",2004,1,0,NA
"Halcyon badia",2008,1,4,NA
"Halcyon badia",2009,1,5,NA
"Halcyon badia",2012,1,8,NA
"Halcyon badia",2016,1,12,NA
"Halcyon chelicuti",2004,1,0,NA
"Halcyon chelicuti",2008,1,4,NA
"Halcyon chelicuti",2009,1,5,NA
"Halcyon chelicuti",2012,1,8,NA
"Halcyon chelicuti",2016,1,12,NA
"Halcyon coromanda",2004,1,0,NA
"Halcyon coromanda",2008,1,4,NA
"Halcyon coromanda",2009,1,5,NA
"Halcyon coromanda",2012,1,8,NA
"Halcyon coromanda",2016,1,12,NA
"Halcyon cyanoventris",2004,1,0,NA
"Halcyon cyanoventris",2008,1,4,NA
"Halcyon cyanoventris",2009,1,5,NA
"Halcyon cyanoventris",2012,1,8,NA
"Halcyon cyanoventris",2016,1,12,NA
"Halcyon gularis",2014,1,0,NA
"Halcyon gularis",2016,1,2,NA
"Halcyon leucocephala",2004,1,0,NA
"Halcyon leucocephala",2008,1,4,NA
"Halcyon leucocephala",2009,1,5,NA
"Halcyon leucocephala",2012,1,8,NA
"Halcyon leucocephala",2016,1,12,NA
"Halcyon malimbica",2004,1,0,NA
"Halcyon malimbica",2008,1,4,NA
"Halcyon malimbica",2009,1,5,NA
"Halcyon malimbica",2012,1,8,NA
"Halcyon malimbica",2016,1,12,NA
"Halcyon pileata",2004,1,0,NA
"Halcyon pileata",2008,1,4,NA
"Halcyon pileata",2009,1,5,NA
"Halcyon pileata",2012,1,8,NA
"Halcyon pileata",2016,1,12,NA
"Halcyon senegalensis",2004,1,0,NA
"Halcyon senegalensis",2008,1,4,NA
"Halcyon senegalensis",2009,1,5,NA
"Halcyon senegalensis",2012,1,8,NA
"Halcyon senegalensis",2016,1,12,NA
"Halcyon senegaloides",2004,1,0,NA
"Halcyon senegaloides",2008,1,4,NA
"Halcyon senegaloides",2009,1,5,NA
"Halcyon senegaloides",2012,1,8,NA
"Halcyon senegaloides",2016,1,12,NA
"Halcyon smyrnensis",2014,1,0,NA
"Halcyon smyrnensis",2016,1,2,NA
"Halcyon smyrnensis",2017,1,3,NA
"Haldea striatula",2007,1,0,NA
"Haldea striatula",2016,1,9,NA
"Haletta semifasciata",2010,1,0,NA
"Haletta semifasciata",2012,1,2,NA
"Haliaeetus albicilla",2004,2,0,NA
"Haliaeetus albicilla",2005,1,1,NA
"Haliaeetus albicilla",2008,1,4,NA
"Haliaeetus albicilla",2009,1,5,NA
"Haliaeetus albicilla",2012,1,8,NA
"Haliaeetus albicilla",2013,1,9,NA
"Haliaeetus albicilla",2015,1,11,NA
"Haliaeetus albicilla",2016,1,12,NA
"Haliaeetus leucocephalus",2004,1,0,NA
"Haliaeetus leucocephalus",2008,1,4,NA
"Haliaeetus leucocephalus",2009,1,5,NA
"Haliaeetus leucocephalus",2012,1,8,NA
"Haliaeetus leucocephalus",2016,1,12,NA
"Haliaeetus leucogaster",2004,1,0,NA
"Haliaeetus leucogaster",2008,1,4,NA
"Haliaeetus leucogaster",2009,1,5,NA
"Haliaeetus leucogaster",2012,1,8,NA
"Haliaeetus leucogaster",2016,1,12,NA
"Haliaeetus leucoryphus",2004,3,0,NA
"Haliaeetus leucoryphus",2007,3,3,NA
"Haliaeetus leucoryphus",2008,3,4,NA
"Haliaeetus leucoryphus",2012,3,8,NA
"Haliaeetus leucoryphus",2014,3,10,NA
"Haliaeetus leucoryphus",2016,3,12,NA
"Haliaeetus leucoryphus",2017,4,13,"N"
"Haliaeetus pelagicus",2004,3,0,NA
"Haliaeetus pelagicus",2007,3,3,NA
"Haliaeetus pelagicus",2008,3,4,NA
"Haliaeetus pelagicus",2012,3,8,NA
"Haliaeetus pelagicus",2013,3,9,NA
"Haliaeetus pelagicus",2016,3,12,NA
"Haliaeetus sanfordi",2004,3,0,NA
"Haliaeetus sanfordi",2008,3,4,NA
"Haliaeetus sanfordi",2012,3,8,NA
"Haliaeetus sanfordi",2016,3,12,NA
"Haliaeetus vocifer",2004,1,0,NA
"Haliaeetus vocifer",2008,1,4,NA
"Haliaeetus vocifer",2009,1,5,NA
"Haliaeetus vocifer",2012,1,8,NA
"Haliaeetus vocifer",2013,1,9,NA
"Haliaeetus vocifer",2016,1,12,NA
"Haliaeetus vociferoides",2004,5,0,NA
"Haliaeetus vociferoides",2008,5,4,NA
"Haliaeetus vociferoides",2009,5,5,NA
"Haliaeetus vociferoides",2010,5,6,NA
"Haliaeetus vociferoides",2012,5,8,NA
"Haliaeetus vociferoides",2013,5,9,NA
"Haliaeetus vociferoides",2015,5,11,NA
"Haliaeetus vociferoides",2016,5,12,NA
"Haliastur indus",2004,1,0,NA
"Haliastur indus",2008,1,4,NA
"Haliastur indus",2009,1,5,NA
"Haliastur indus",2012,1,8,NA
"Haliastur indus",2016,1,12,NA
"Haliastur sphenurus",2004,1,0,NA
"Haliastur sphenurus",2008,1,4,NA
"Haliastur sphenurus",2009,1,5,NA
"Haliastur sphenurus",2012,1,8,NA
"Haliastur sphenurus",2016,1,12,NA
"Halichoeres burekae",2010,0,0,NA
"Halichoeres burekae",2015,4,5,"N"
"Halichoeres leptotaenia",2010,2,0,NA
"Halichoeres leptotaenia",2015,1,5,"N"
"Halichoeres socialis",2010,5,0,NA
"Halichoeres socialis",2015,4,5,"N"
"Halichoerus grypus",2008,1,0,NA
"Halichoerus grypus",2016,1,8,NA
"Halobaena caerulea",2004,1,0,NA
"Halobaena caerulea",2008,1,4,NA
"Halobaena caerulea",2009,1,5,NA
"Halobaena caerulea",2012,1,8,NA
"Halobaena caerulea",2016,1,12,NA
"Halomitra pileus",2008,1,0,NA
"Halomitra pileus",2014,1,6,NA
"Haludaria fasciata",2011,1,0,NA
"Haludaria fasciata",2015,1,4,NA
"Haludaria kannikattiensis",2011,1,0,NA
"Haludaria kannikattiensis",2015,1,4,NA
"Haludaria melanampyx",2011,0,0,NA
"Haludaria melanampyx",2015,0,4,NA
"Hamadryas argentea",2003,2,0,NA
"Hamadryas argentea",2012,2,9,NA
"Hamirostra melanosternon",2004,1,0,NA
"Hamirostra melanosternon",2008,1,4,NA
"Hamirostra melanosternon",2009,1,5,NA
"Hamirostra melanosternon",2012,1,8,NA
"Hamirostra melanosternon",2016,1,12,NA
"Handleyomys alfaroi",2008,1,0,NA
"Handleyomys alfaroi",2016,1,8,NA
"Handleyomys fuscatus",2008,1,0,NA
"Handleyomys fuscatus",2016,1,8,NA
"Handleyomys intectus",2008,1,0,NA
"Handleyomys intectus",2016,1,8,NA
"Handleyomys melanotis",2008,1,0,"N"
"Handleyomys melanotis",2016,1,8,NA
"Handleyomys rostratus",2008,1,0,NA
"Handleyomys rostratus",2016,1,8,NA
"Hapalemur alaotrensis",2008,5,0,NA
"Hapalemur alaotrensis",2014,5,6,NA
"Hapalemur aureus",2008,4,0,"N"
"Hapalemur aureus",2014,5,6,"G"
"Hapalemur griseus",2008,3,0,"N"
"Hapalemur griseus",2014,3,6,NA
"Hapalemur meridionalis",2008,3,0,NA
"Hapalemur meridionalis",2014,3,6,NA
"Hapalemur occidentalis",2008,3,0,NA
"Hapalemur occidentalis",2014,3,6,NA
"Hapalocrex flaviventer",2004,1,0,NA
"Hapalocrex flaviventer",2008,1,4,NA
"Hapalocrex flaviventer",2009,1,5,NA
"Hapalocrex flaviventer",2012,1,8,NA
"Hapalocrex flaviventer",2016,1,12,NA
"Hapalomys longicaudatus",2008,4,0,"N"
"Hapalomys longicaudatus",2016,4,8,NA
"Hapalopsittaca amazonina",2004,4,0,NA
"Hapalopsittaca amazonina",2005,3,1,NA
"Hapalopsittaca amazonina",2008,3,4,NA
"Hapalopsittaca amazonina",2012,3,8,NA
"Hapalopsittaca amazonina",2016,3,12,NA
"Hapalopsittaca fuertesi",2004,5,0,NA
"Hapalopsittaca fuertesi",2008,5,4,NA
"Hapalopsittaca fuertesi",2009,5,5,NA
"Hapalopsittaca fuertesi",2010,5,6,NA
"Hapalopsittaca fuertesi",2012,5,8,NA
"Hapalopsittaca fuertesi",2013,5,9,NA
"Hapalopsittaca fuertesi",2015,5,11,NA
"Hapalopsittaca fuertesi",2016,5,12,NA
"Hapalopsittaca melanotis",2004,1,0,NA
"Hapalopsittaca melanotis",2008,1,4,NA
"Hapalopsittaca melanotis",2009,1,5,NA
"Hapalopsittaca melanotis",2012,1,8,NA
"Hapalopsittaca melanotis",2016,1,12,NA
"Hapalopsittaca pyrrhops",2004,3,0,NA
"Hapalopsittaca pyrrhops",2008,3,4,NA
"Hapalopsittaca pyrrhops",2012,3,8,NA
"Hapalopsittaca pyrrhops",2016,3,12,NA
"Hapaloptila castanea",2004,1,0,NA
"Hapaloptila castanea",2008,1,4,NA
"Hapaloptila castanea",2009,1,5,NA
"Hapaloptila castanea",2012,1,8,NA
"Hapaloptila castanea",2016,1,12,NA
"Haplochromis aelocephalus",2006,3,0,NA
"Haplochromis aelocephalus",2010,5,4,"N"
"Haplochromis flaviijosephi",2006,4,0,NA
"Haplochromis flaviijosephi",2014,3,8,"N"
"Haplochromis igneopinnis",2006,4,0,NA
"Haplochromis igneopinnis",2010,4,4,NA
"Haplochromis macrocephalus",2006,4,0,NA
"Haplochromis macrocephalus",2016,3,10,"N"
"Haplochromis megalops",2006,5,0,NA
"Haplochromis megalops",2010,3,4,"N"
"Haplochromis microdon",2006,5,0,NA
"Haplochromis microdon",2010,5,4,NA
"Haplochromis obliquidens",2004,2,0,NA
"Haplochromis obliquidens",2010,3,6,"N"
"Haplochromis plagiodon",2006,4,0,NA
"Haplochromis plagiodon",2010,3,4,"N"
"Haplochromis rubripinnis",2006,5,0,NA
"Haplochromis rubripinnis",2010,1,4,"N"
"Haplochromis rubripinnis",2016,1,10,NA
"Haplochromis victorianus",2006,5,0,NA
"Haplochromis victorianus",2010,5,4,NA
"Haplochromis vittatus",2003,1,0,NA
"Haplochromis vittatus",2006,1,3,NA
"Haplophaedia assimilis",2004,0,0,NA
"Haplophaedia assimilis",2006,1,2,NA
"Haplophaedia assimilis",2008,1,4,NA
"Haplophaedia assimilis",2009,1,5,NA
"Haplophaedia assimilis",2012,1,8,NA
"Haplophaedia assimilis",2016,1,12,NA
"Haplophaedia aureliae",2004,0,0,NA
"Haplophaedia aureliae",2006,1,2,NA
"Haplophaedia aureliae",2008,1,4,NA
"Haplophaedia aureliae",2009,1,5,NA
"Haplophaedia aureliae",2012,1,8,NA
"Haplophaedia aureliae",2016,1,12,NA
"Haplophaedia lugens",2004,2,0,NA
"Haplophaedia lugens",2008,2,4,NA
"Haplophaedia lugens",2012,2,8,NA
"Haplophaedia lugens",2014,2,10,NA
"Haplophaedia lugens",2016,2,12,NA
"Haplospiza unicolor",2004,1,0,NA
"Haplospiza unicolor",2008,1,4,NA
"Haplospiza unicolor",2009,1,5,NA
"Haplospiza unicolor",2012,1,8,NA
"Haplospiza unicolor",2016,1,12,NA
"Harpactes ardens",2004,1,0,NA
"Harpactes ardens",2008,1,4,NA
"Harpactes ardens",2009,1,5,NA
"Harpactes ardens",2012,1,8,NA
"Harpactes ardens",2016,1,12,NA
"Harpactes diardii",2004,2,0,NA
"Harpactes diardii",2008,2,4,NA
"Harpactes diardii",2012,2,8,NA
"Harpactes diardii",2016,2,12,NA
"Harpactes duvaucelii",2004,2,0,NA
"Harpactes duvaucelii",2008,2,4,NA
"Harpactes duvaucelii",2012,2,8,NA
"Harpactes duvaucelii",2016,2,12,NA
"Harpactes erythrocephalus",2004,1,0,NA
"Harpactes erythrocephalus",2008,1,4,NA
"Harpactes erythrocephalus",2009,1,5,NA
"Harpactes erythrocephalus",2012,1,8,NA
"Harpactes erythrocephalus",2016,1,12,NA
"Harpactes fasciatus",2004,1,0,NA
"Harpactes fasciatus",2008,1,4,NA
"Harpactes fasciatus",2009,1,5,NA
"Harpactes fasciatus",2012,1,8,NA
"Harpactes fasciatus",2016,1,12,NA
"Harpactes kasumba",2004,2,0,NA
"Harpactes kasumba",2008,2,4,NA
"Harpactes kasumba",2012,2,8,NA
"Harpactes kasumba",2016,2,12,NA
"Harpactes oreskios",2004,1,0,NA
"Harpactes oreskios",2008,1,4,NA
"Harpactes oreskios",2009,1,5,NA
"Harpactes oreskios",2012,1,8,NA
"Harpactes oreskios",2016,1,12,NA
"Harpactes orrhophaeus",2004,2,0,NA
"Harpactes orrhophaeus",2008,2,4,NA
"Harpactes orrhophaeus",2012,2,8,NA
"Harpactes orrhophaeus",2016,2,12,NA
"Harpactes wardi",2004,2,0,NA
"Harpactes wardi",2008,2,4,NA
"Harpactes wardi",2012,2,8,NA
"Harpactes wardi",2016,2,12,NA
"Harpactes whiteheadi",2004,2,0,NA
"Harpactes whiteheadi",2008,2,4,NA
"Harpactes whiteheadi",2012,2,8,NA
"Harpactes whiteheadi",2016,2,12,NA
"Harpagus bidentatus",2004,1,0,NA
"Harpagus bidentatus",2008,1,4,NA
"Harpagus bidentatus",2009,1,5,NA
"Harpagus bidentatus",2012,1,8,NA
"Harpagus bidentatus",2016,1,12,NA
"Harpagus diodon",2004,1,0,NA
"Harpagus diodon",2008,1,4,NA
"Harpagus diodon",2009,1,5,NA
"Harpagus diodon",2012,1,8,NA
"Harpagus diodon",2016,1,12,NA
"Harpia harpyja",2004,2,0,NA
"Harpia harpyja",2008,2,4,NA
"Harpia harpyja",2012,2,8,NA
"Harpia harpyja",2013,2,9,NA
"Harpia harpyja",2016,2,12,NA
"Harpia harpyja",2017,2,13,NA
"Harpiola grisea",2004,5,0,NA
"Harpiola grisea",2008,0,4,"N"
"Harpiola grisea",2016,0,12,NA
"Harpyopsis novaeguineae",2004,3,0,NA
"Harpyopsis novaeguineae",2008,3,4,NA
"Harpyopsis novaeguineae",2012,3,8,NA
"Harpyopsis novaeguineae",2016,3,12,NA
"Harriotta haeckeli",2006,0,0,NA
"Harriotta haeckeli",2015,1,9,"N"
"Harriotta raleighana",2006,1,0,NA
"Harriotta raleighana",2016,1,10,NA
"Harrisia adscendens",2013,1,0,NA
"Harrisia adscendens",2017,1,4,NA
"Harrisia balansae",2013,1,0,NA
"Harrisia balansae",2017,1,4,NA
"Harrisia eriophora",2013,1,0,NA
"Harrisia eriophora",2017,1,4,NA
"Harrisia gracilis",2013,1,0,NA
"Harrisia gracilis",2017,1,4,NA
"Harrisia martinii",2013,1,0,NA
"Harrisia martinii",2017,1,4,NA
"Harrisia pomanensis",2013,1,0,NA
"Harrisia pomanensis",2017,1,4,NA
"Harrisia regelii",2013,1,0,NA
"Harrisia regelii",2017,1,4,NA
"Harrisia tetracantha",2013,1,0,NA
"Harrisia tetracantha",2017,1,4,NA
"Harrisia tortuosa",2013,1,0,NA
"Harrisia tortuosa",2017,1,4,NA
"Hartertula flavoviridis",2004,2,0,NA
"Hartertula flavoviridis",2008,2,4,NA
"Hartertula flavoviridis",2012,2,8,NA
"Hartertula flavoviridis",2016,2,12,NA
"Hartlaubius auratus",2004,1,0,NA
"Hartlaubius auratus",2008,1,4,NA
"Hartlaubius auratus",2009,1,5,NA
"Hartlaubius auratus",2012,1,8,NA
"Hartlaubius auratus",2016,1,12,NA
"Hatiora gaertneri",2013,3,0,NA
"Hatiora gaertneri",2017,3,4,NA
"Hatiora rosea",2013,2,0,NA
"Hatiora rosea",2017,2,4,NA
"Hatiora salicornioides",2013,1,0,NA
"Hatiora salicornioides",2017,1,4,NA
"Hebius andreae",2012,0,0,NA
"Hebius andreae",2016,0,4,NA
"Hebius arqus",2012,0,0,NA
"Hebius arqus",2016,0,4,NA
"Hebius atemporale",2014,0,0,NA
"Hebius atemporale",2016,0,2,NA
"Hebius beddomei",2013,1,0,NA
"Hebius beddomei",2016,1,3,NA
"Hebius bitaeniatum",2012,1,0,NA
"Hebius bitaeniatum",2016,1,4,NA
"Hebius boulengeri",2012,1,0,NA
"Hebius boulengeri",2016,1,4,NA
"Hebius craspedogaster",2014,1,0,NA
"Hebius craspedogaster",2016,1,2,NA
"Hebius deschauenseei",2012,1,0,NA
"Hebius deschauenseei",2016,1,4,NA
"Hebius flavifrons",2010,2,0,NA
"Hebius flavifrons",2012,1,2,"N"
"Hebius flavifrons",2016,1,6,NA
"Hebius frenatum",2012,0,0,NA
"Hebius frenatum",2016,0,4,NA
"Hebius groundwateri",2010,0,0,NA
"Hebius groundwateri",2012,0,2,NA
"Hebius groundwateri",2016,0,6,NA
"Hebius inas",2010,1,0,NA
"Hebius inas",2012,1,2,NA
"Hebius inas",2016,1,6,NA
"Hebius kerinciense",2012,0,0,NA
"Hebius kerinciense",2016,0,4,NA
"Hebius leucomystax",2012,1,0,NA
"Hebius leucomystax",2016,1,4,NA
"Hebius metusium",2012,4,0,NA
"Hebius metusium",2016,4,4,NA
"Hebius miyajimae",2012,3,0,NA
"Hebius miyajimae",2016,3,4,NA
"Hebius modestum",2012,1,0,NA
"Hebius modestum",2016,1,4,NA
"Hebius monticola",2013,1,0,NA
"Hebius monticola",2016,1,3,NA
"Hebius octolineatum",2014,1,0,NA
"Hebius octolineatum",2016,1,2,NA
"Hebius petersii",2012,1,0,NA
"Hebius petersii",2016,1,4,NA
"Hebius popei",2010,1,0,NA
"Hebius popei",2012,1,2,NA
"Hebius popei",2016,1,6,NA
"Hebius sanguineum",2012,1,0,NA
"Hebius sanguineum",2016,1,4,NA
"Hebius sarawacense",2012,1,0,NA
"Hebius sarawacense",2016,1,4,NA
"Hebius sauteri",2012,1,0,NA
"Hebius sauteri",2016,1,4,NA
"Hebius taronensis",2012,2,0,NA
"Hebius taronensis",2016,2,4,NA
"Hebius venningi",2012,1,0,NA
"Hebius venningi",2016,1,4,NA
"Hebius viperinum",2012,0,0,NA
"Hebius viperinum",2016,0,4,NA
"Hedydipna collaris",2004,1,0,NA
"Hedydipna collaris",2008,1,4,NA
"Hedydipna collaris",2009,1,5,NA
"Hedydipna collaris",2012,1,8,NA
"Hedydipna collaris",2016,1,12,NA
