"name","result.year","state","TSFO","change.status"
"Pristimantis unistrigatus",2010,1,6,NA
"Pristimantis veletis",2004,5,0,NA
"Pristimantis veletis",2017,5,13,NA
"Pristimantis vicarius",2004,2,0,NA
"Pristimantis vicarius",2017,2,13,NA
"Pristimantis vilarsi",2004,1,0,NA
"Pristimantis vilarsi",2008,1,4,NA
"Pristimantis viridicans",2004,4,0,NA
"Pristimantis viridicans",2017,4,13,NA
"Pristimantis viridis",2004,2,0,NA
"Pristimantis viridis",2017,4,13,"N"
"Pristimantis w-nigrum",2004,1,0,NA
"Pristimantis w-nigrum",2010,1,6,NA
"Pristimantis xylochobates",2004,3,0,NA
"Pristimantis xylochobates",2017,5,13,"N"
"Pristimantis zeuctotylus",2004,1,0,NA
"Pristimantis zeuctotylus",2010,1,6,NA
"Pristimantis zimmermanae",2004,1,0,NA
"Pristimantis zimmermanae",2015,1,11,NA
"Pristimantis zophus",2004,4,0,NA
"Pristimantis zophus",2017,2,13,"N"
"Pristiophorus cirratus",2000,2,0,NA
"Pristiophorus cirratus",2003,1,3,NA
"Pristiophorus cirratus",2016,1,16,NA
"Pristiophorus delicatus",2003,1,0,NA
"Pristiophorus delicatus",2015,1,12,NA
"Pristiophorus nudipinnis",2003,1,0,NA
"Pristiophorus nudipinnis",2016,1,13,NA
"Pristis clavata",2000,4,0,NA
"Pristis clavata",2006,5,6,NA
"Pristis clavata",2013,4,13,"N"
"Pristis pectinata",1996,4,0,NA
"Pristis pectinata",2000,4,4,NA
"Pristis pectinata",2006,5,10,NA
"Pristis pectinata",2013,5,17,NA
"Pristis zijsron",2000,4,0,NA
"Pristis zijsron",2006,5,6,NA
"Pristis zijsron",2013,5,13,NA
"Pristurus ornithocephalus",2010,0,0,NA
"Pristurus ornithocephalus",2012,1,2,"N"
"Pristurus saada",2010,0,0,NA
"Pristurus saada",2012,1,2,"N"
"Pritchardia thurstonii",1998,2,0,NA
"Pritchardia thurstonii",2017,3,19,"N"
"Proablepharus reginae",2010,1,0,NA
"Proablepharus reginae",2017,1,7,NA
"Probarbus jullieni",1996,4,0,NA
"Probarbus jullieni",2011,4,15,NA
"Probarbus labeamajor",1996,0,0,NA
"Probarbus labeamajor",2011,4,15,"N"
"Probarbus labeaminor",1996,0,0,NA
"Probarbus labeaminor",2012,2,16,"N"
"Probosciger aterrimus",1994,2,0,NA
"Probosciger aterrimus",2000,1,6,NA
"Probosciger aterrimus",2004,1,10,NA
"Probosciger aterrimus",2008,1,14,NA
"Probosciger aterrimus",2009,1,15,NA
"Probosciger aterrimus",2012,1,18,NA
"Probosciger aterrimus",2016,1,22,NA
"Probreviceps durirostris",2008,4,0,NA
"Probreviceps durirostris",2013,4,5,NA
"Probreviceps loveridgei",2008,3,0,NA
"Probreviceps loveridgei",2013,4,5,"N"
"Probreviceps macrodactylus",2004,3,0,NA
"Probreviceps macrodactylus",2008,3,4,NA
"Probreviceps macrodactylus",2013,4,9,"N"
"Probreviceps rhodesianus",2004,4,0,NA
"Probreviceps rhodesianus",2015,4,11,NA
"Probreviceps rungwensis",2004,3,0,NA
"Probreviceps rungwensis",2013,4,9,"N"
"Probreviceps uluguruensis",2004,3,0,NA
"Probreviceps uluguruensis",2013,4,9,"N"
"Procambarus acherontis",1996,4,0,NA
"Procambarus acherontis",2010,4,14,NA
"Procambarus angustatus",1996,5,0,NA
"Procambarus angustatus",2010,7,14,"N"
"Procambarus apalachicolae",1996,3,0,NA
"Procambarus apalachicolae",2010,4,14,"G"
"Procambarus attiguus",1996,5,0,NA
"Procambarus attiguus",2010,5,14,NA
"Procambarus barbiger",1996,3,0,NA
"Procambarus barbiger",2010,0,14,"N"
"Procambarus brazoriensis",1996,3,0,NA
"Procambarus brazoriensis",2010,4,14,"N"
"Procambarus cometes",1996,3,0,NA
"Procambarus cometes",2010,4,14,"N"
"Procambarus connus",1996,3,0,NA
"Procambarus connus",2010,0,14,"N"
"Procambarus delicatus",1996,5,0,NA
"Procambarus delicatus",2010,5,14,NA
"Procambarus echinatus",1996,3,0,NA
"Procambarus echinatus",2010,1,14,"N"
"Procambarus econfinae",1996,4,0,NA
"Procambarus econfinae",2010,4,14,NA
"Procambarus erythrops",1996,4,0,NA
"Procambarus erythrops",2010,4,14,NA
"Procambarus escambiensis",1996,3,0,NA
"Procambarus escambiensis",2010,4,14,"N"
"Procambarus fitzpatricki",1996,3,0,NA
"Procambarus fitzpatricki",2010,1,14,"N"
"Procambarus franzi",1996,4,0,NA
"Procambarus franzi",2010,4,14,NA
"Procambarus gibbus",1996,3,0,NA
"Procambarus gibbus",2010,0,14,"N"
"Procambarus horsti",1996,4,0,NA
"Procambarus horsti",2010,4,14,NA
"Procambarus lagniappe",1996,3,0,NA
"Procambarus lagniappe",2010,2,14,"N"
"Procambarus latipleurum",1996,3,0,NA
"Procambarus latipleurum",2010,0,14,"N"
"Procambarus leitheuseri",1996,3,0,NA
"Procambarus leitheuseri",2010,4,14,"N"
"Procambarus milleri",1996,4,0,NA
"Procambarus milleri",2010,4,14,NA
"Procambarus morrisi",1996,5,0,NA
"Procambarus morrisi",2010,5,14,NA
"Procambarus nechesae",1996,3,0,NA
"Procambarus nechesae",2010,1,14,"N"
"Procambarus nigrocinctus",1996,3,0,NA
"Procambarus nigrocinctus",2010,1,14,"N"
"Procambarus nueces",1996,5,0,NA
"Procambarus nueces",2010,0,14,"N"
"Procambarus orcinus",1996,3,0,NA
"Procambarus orcinus",2010,4,14,"N"
"Procambarus pictus",1996,3,0,NA
"Procambarus pictus",2010,2,14,"N"
"Procambarus plumimanus",1996,3,0,NA
"Procambarus plumimanus",2010,1,14,"N"
"Procambarus pogum",1996,3,0,NA
"Procambarus pogum",2010,0,14,"N"
"Procambarus rathbunae",1996,3,0,NA
"Procambarus rathbunae",2010,0,14,"N"
"Procambarus reimeri",1996,3,0,NA
"Procambarus reimeri",2010,0,14,"N"
"Procambarus riojae",2010,1,0,NA
"Procambarus riojae",2016,1,6,NA
"Procambarus steigmani",1996,5,0,NA
"Procambarus steigmani",2010,0,14,"N"
"Procambarus texanus",1996,5,0,NA
"Procambarus texanus",2010,0,14,"N"
"Procapra gutturosa",1996,2,0,NA
"Procapra gutturosa",2003,1,7,NA
"Procapra gutturosa",2008,1,12,NA
"Procapra gutturosa",2016,1,20,NA
"Procapra picticaudata",1996,2,0,NA
"Procapra picticaudata",2003,1,7,NA
"Procapra picticaudata",2007,2,11,"G"
"Procapra picticaudata",2008,2,12,NA
"Procapra picticaudata",2016,2,20,NA
"Procapra przewalskii",1996,5,0,NA
"Procapra przewalskii",2003,5,7,NA
"Procapra przewalskii",2008,4,12,"G"
"Procapra przewalskii",2016,4,20,NA
"Procarduelis nipalensis",1994,1,0,NA
"Procarduelis nipalensis",2000,1,6,NA
"Procarduelis nipalensis",2004,1,10,NA
"Procarduelis nipalensis",2008,1,14,NA
"Procarduelis nipalensis",2009,1,15,NA
"Procarduelis nipalensis",2012,1,18,NA
"Procarduelis nipalensis",2016,1,22,NA
"Procavia capensis",1996,1,0,NA
"Procavia capensis",2006,1,10,NA
"Procavia capensis",2008,1,12,NA
"Procavia capensis",2015,1,19,NA
"Procellaria aequinoctialis",2000,3,0,NA
"Procellaria aequinoctialis",2004,3,4,NA
"Procellaria aequinoctialis",2005,3,5,NA
"Procellaria aequinoctialis",2008,3,8,NA
"Procellaria aequinoctialis",2010,3,10,NA
"Procellaria aequinoctialis",2012,3,12,NA
"Procellaria aequinoctialis",2015,3,15,NA
"Procellaria aequinoctialis",2016,3,16,NA
"Procellaria aequinoctialis",2017,3,17,NA
"Procellaria cinerea",1994,1,0,NA
"Procellaria cinerea",2000,2,6,NA
"Procellaria cinerea",2004,2,10,NA
"Procellaria cinerea",2008,2,14,NA
"Procellaria cinerea",2010,2,16,NA
"Procellaria cinerea",2012,2,18,NA
"Procellaria cinerea",2016,2,22,NA
"Procellaria cinerea",2017,2,23,NA
"Procellaria conspicillata",2000,5,0,NA
"Procellaria conspicillata",2004,5,4,NA
"Procellaria conspicillata",2005,5,5,NA
"Procellaria conspicillata",2007,3,7,"N"
"Procellaria conspicillata",2008,3,8,NA
"Procellaria conspicillata",2010,3,10,NA
"Procellaria conspicillata",2012,3,12,NA
"Procellaria conspicillata",2013,3,13,NA
"Procellaria conspicillata",2016,3,16,NA
"Procellaria conspicillata",2017,3,17,NA
"Procellaria parkinsoni",1994,3,0,NA
"Procellaria parkinsoni",1996,3,2,NA
"Procellaria parkinsoni",2000,3,6,NA
"Procellaria parkinsoni",2004,3,10,NA
"Procellaria parkinsoni",2005,3,11,NA
"Procellaria parkinsoni",2007,3,13,NA
"Procellaria parkinsoni",2008,3,14,NA
"Procellaria parkinsoni",2010,3,16,NA
"Procellaria parkinsoni",2012,3,18,NA
"Procellaria parkinsoni",2016,3,22,NA
"Procellaria parkinsoni",2017,3,23,NA
"Procellaria westlandica",1994,3,0,NA
"Procellaria westlandica",1996,3,2,NA
"Procellaria westlandica",2000,3,6,NA
"Procellaria westlandica",2004,3,10,NA
"Procellaria westlandica",2005,3,11,NA
"Procellaria westlandica",2008,3,14,NA
"Procellaria westlandica",2010,3,16,NA
"Procellaria westlandica",2012,3,18,NA
"Procellaria westlandica",2016,3,22,NA
"Procellaria westlandica",2017,4,23,"G"
"Procelsterna albivitta",2014,1,0,NA
"Procelsterna albivitta",2016,1,2,NA
"Procelsterna cerulea",2014,1,0,NA
"Procelsterna cerulea",2016,1,2,NA
"Proceratophrys boiei",2004,1,0,NA
"Proceratophrys boiei",2010,1,6,NA
"Proceratophrys paviotii",2008,0,0,NA
"Proceratophrys paviotii",2010,0,2,NA
"Procnias albus",1994,1,0,NA
"Procnias albus",2000,1,6,NA
"Procnias albus",2004,1,10,NA
"Procnias albus",2008,1,14,NA
"Procnias albus",2009,1,15,NA
"Procnias albus",2012,1,18,NA
"Procnias albus",2016,1,22,NA
"Procnias averano",1994,1,0,NA
"Procnias averano",2000,1,6,NA
"Procnias averano",2004,1,10,NA
"Procnias averano",2008,1,14,NA
"Procnias averano",2009,1,15,NA
"Procnias averano",2012,1,18,NA
"Procnias averano",2016,1,22,NA
"Procnias nudicollis",1994,2,0,NA
"Procnias nudicollis",2000,2,6,NA
"Procnias nudicollis",2004,3,10,NA
"Procnias nudicollis",2008,3,14,NA
"Procnias nudicollis",2012,3,18,NA
"Procnias nudicollis",2016,3,22,NA
"Procnias tricarunculatus",1994,3,0,NA
"Procnias tricarunculatus",1996,3,2,NA
"Procnias tricarunculatus",2000,3,6,NA
"Procnias tricarunculatus",2004,3,10,NA
"Procnias tricarunculatus",2008,3,14,NA
"Procnias tricarunculatus",2012,3,18,NA
"Procnias tricarunculatus",2016,3,22,NA
"Procolobus verus",1994,3,0,NA
"Procolobus verus",1996,2,2,NA
"Procolobus verus",2008,2,14,NA
"Procordulia affinis",2009,1,0,NA
"Procordulia affinis",2017,1,8,NA
"Procordulia smithii",2009,0,0,NA
"Procordulia smithii",2013,1,4,"N"
"Procyon cancrivorus",1996,1,0,NA
"Procyon cancrivorus",2008,1,12,NA
"Procyon cancrivorus",2016,1,20,NA
"Procyon lotor",1996,1,0,NA
"Procyon lotor",2008,1,12,NA
"Procyon lotor",2016,1,20,NA
"Procyon pygmaeus",1996,4,0,NA
"Procyon pygmaeus",2008,5,12,"N"
"Procyon pygmaeus",2016,5,20,NA
"Prodasineura flavifacies",2006,0,0,NA
"Prodasineura flavifacies",2007,0,1,NA
"Prodontria lewisi",1994,3,0,NA
"Prodontria lewisi",1996,5,2,NA
"Prodotiscus insignis",1994,1,0,NA
"Prodotiscus insignis",2000,1,6,NA
"Prodotiscus insignis",2004,1,10,NA
"Prodotiscus insignis",2008,1,14,NA
"Prodotiscus insignis",2009,1,15,NA
"Prodotiscus insignis",2012,1,18,NA
"Prodotiscus insignis",2016,1,22,NA
"Prodotiscus regulus",1994,1,0,NA
"Prodotiscus regulus",2000,1,6,NA
"Prodotiscus regulus",2004,1,10,NA
"Prodotiscus regulus",2008,1,14,NA
"Prodotiscus regulus",2009,1,15,NA
"Prodotiscus regulus",2012,1,18,NA
"Prodotiscus regulus",2016,1,22,NA
"Prodotiscus zambesiae",1994,1,0,NA
"Prodotiscus zambesiae",2000,1,6,NA
"Prodotiscus zambesiae",2004,1,10,NA
"Prodotiscus zambesiae",2008,1,14,NA
"Prodotiscus zambesiae",2009,1,15,NA
"Prodotiscus zambesiae",2012,1,18,NA
"Prodotiscus zambesiae",2016,1,22,NA
"Proechimys brevicauda",1996,1,0,NA
"Proechimys brevicauda",2008,1,12,NA
"Proechimys brevicauda",2016,1,20,NA
"Proechimys canicollis",1996,1,0,NA
"Proechimys canicollis",2008,1,12,NA
"Proechimys canicollis",2016,1,20,NA
"Proechimys chrysaeolus",1996,1,0,NA
"Proechimys chrysaeolus",2008,0,12,"N"
"Proechimys chrysaeolus",2016,0,20,NA
"Proechimys cuvieri",1996,1,0,NA
"Proechimys cuvieri",2008,1,12,NA
"Proechimys cuvieri",2016,1,20,NA
"Proechimys decumanus",1996,1,0,NA
"Proechimys decumanus",2008,3,12,"N"
"Proechimys decumanus",2016,2,20,"N"
"Proechimys echinothrix",2008,1,0,NA
"Proechimys echinothrix",2016,1,8,NA
"Proechimys gardneri",2008,0,0,NA
"Proechimys gardneri",2016,0,8,NA
"Proechimys goeldii",1996,1,0,NA
"Proechimys goeldii",2008,3,12,"N"
"Proechimys goeldii",2010,1,14,"N"
"Proechimys goeldii",2016,1,20,NA
"Proechimys guairae",1996,1,0,NA
"Proechimys guairae",2008,1,12,NA
"Proechimys guairae",2016,1,20,NA
"Proechimys guyannensis",1996,1,0,NA
"Proechimys guyannensis",2008,1,12,NA
"Proechimys guyannensis",2016,1,20,NA
"Proechimys hoplomyoides",1996,1,0,NA
"Proechimys hoplomyoides",2008,0,12,"N"
"Proechimys hoplomyoides",2016,0,20,NA
"Proechimys kulinae",2008,0,0,NA
"Proechimys kulinae",2016,0,8,NA
"Proechimys longicaudatus",1996,1,0,NA
"Proechimys longicaudatus",2008,1,12,NA
"Proechimys longicaudatus",2016,1,20,NA
"Proechimys mincae",1996,1,0,NA
"Proechimys mincae",2008,0,12,"N"
"Proechimys mincae",2016,0,20,NA
"Proechimys oconnelli",1996,1,0,NA
"Proechimys oconnelli",2008,0,12,"N"
"Proechimys oconnelli",2016,0,20,NA
"Proechimys pattoni",2008,1,0,NA
"Proechimys pattoni",2016,1,8,NA
"Proechimys quadruplicatus",1996,1,0,NA
"Proechimys quadruplicatus",2008,1,12,NA
"Proechimys quadruplicatus",2016,1,20,NA
"Proechimys roberti",1996,1,0,NA
"Proechimys roberti",2008,3,12,"N"
"Proechimys roberti",2010,1,14,"N"
"Proechimys roberti",2016,1,20,NA
"Proechimys semispinosus",1996,1,0,NA
"Proechimys semispinosus",2008,1,12,NA
"Proechimys semispinosus",2016,1,20,NA
"Proechimys simonsi",1996,1,0,NA
"Proechimys simonsi",2008,1,12,NA
"Proechimys simonsi",2016,1,20,NA
"Proechimys steerei",1996,1,0,NA
"Proechimys steerei",2008,1,12,NA
"Proechimys steerei",2016,1,20,NA
"Proechimys trinitatis",1996,1,0,NA
"Proechimys trinitatis",2008,0,12,"N"
"Proechimys trinitatis",2016,0,20,NA
"Proedromys bedfordi",1996,2,0,NA
"Proedromys bedfordi",2008,3,12,"N"
"Proedromys bedfordi",2016,3,20,NA
"Proedromys liangshanensis",2008,0,0,NA
"Proedromys liangshanensis",2016,0,8,NA
"Proeutropiichthys taakree",2009,0,0,NA
"Proeutropiichthys taakree",2011,1,2,"N"
"Prognathodes obliquus",1996,3,0,NA
"Prognathodes obliquus",2010,0,14,"N"
"Progne chalybea",1994,1,0,NA
"Progne chalybea",2000,1,6,NA
"Progne chalybea",2004,1,10,NA
"Progne chalybea",2008,1,14,NA
"Progne chalybea",2009,1,15,NA
"Progne chalybea",2012,1,18,NA
"Progne chalybea",2016,1,22,NA
"Progne cryptoleuca",1994,1,0,NA
"Progne cryptoleuca",2000,1,6,NA
"Progne cryptoleuca",2004,1,10,NA
"Progne cryptoleuca",2008,1,14,NA
"Progne cryptoleuca",2009,1,15,NA
"Progne cryptoleuca",2012,1,18,NA
"Progne cryptoleuca",2016,1,22,NA
"Progne dominicensis",1994,1,0,NA
"Progne dominicensis",2000,1,6,NA
"Progne dominicensis",2004,1,10,NA
"Progne dominicensis",2008,1,14,NA
"Progne dominicensis",2009,1,15,NA
"Progne dominicensis",2012,1,18,NA
"Progne dominicensis",2016,1,22,NA
"Progne elegans",2005,1,0,NA
"Progne elegans",2008,1,3,NA
"Progne elegans",2009,1,4,NA
"Progne elegans",2012,1,7,NA
"Progne elegans",2016,1,11,NA
"Progne modesta",2005,3,0,NA
"Progne modesta",2008,3,3,NA
"Progne modesta",2012,4,7,"N"
"Progne modesta",2016,4,11,NA
"Progne murphyi",2005,3,0,NA
"Progne murphyi",2008,3,3,NA
"Progne murphyi",2012,3,7,NA
"Progne murphyi",2016,3,11,NA
"Progne sinaloae",1994,0,0,NA
"Progne sinaloae",1996,0,2,NA
"Progne sinaloae",2000,0,6,NA
"Progne sinaloae",2004,0,10,NA
"Progne sinaloae",2008,0,14,NA
"Progne sinaloae",2012,3,18,"N"
"Progne sinaloae",2016,3,22,NA
"Progne subis",1994,1,0,NA
"Progne subis",2000,1,6,NA
"Progne subis",2004,1,10,NA
"Progne subis",2008,1,14,NA
"Progne subis",2009,1,15,NA
"Progne subis",2012,1,18,NA
"Progne subis",2016,1,22,NA
"Progne tapera",1994,1,0,NA
"Progne tapera",2000,1,6,NA
"Progne tapera",2004,1,10,NA
"Progne tapera",2008,1,14,NA
"Progne tapera",2009,1,15,NA
"Progne tapera",2012,1,18,NA
"Progne tapera",2016,1,22,NA
"Progomphus bellei",1996,3,0,NA
"Progomphus bellei",2007,2,11,"N"
"Progomphus bellei",2009,2,13,NA
"Progomphus boliviensis",2009,1,0,NA
"Progomphus boliviensis",2016,1,7,NA
"Progomphus risi",1996,4,0,NA
"Progomphus risi",2006,4,10,NA
"Progomphus tantillus",2009,0,0,NA
"Progomphus tantillus",2016,0,7,NA
"Proischnura polychromatica",1996,0,0,NA
"Proischnura polychromatica",2004,5,8,NA
"Proischnura polychromatica",2010,5,14,NA
"Proischnura subfurcata",2006,1,0,NA
"Proischnura subfurcata",2010,1,4,NA
"Prolagus sardus",1994,7,0,NA
"Prolagus sardus",1996,7,2,NA
"Prolemur simus",1994,4,0,NA
"Prolemur simus",1996,5,2,NA
"Prolemur simus",2000,5,6,NA
"Prolemur simus",2008,5,14,NA
"Prolemur simus",2014,5,20,NA
"Promerops cafer",1994,1,0,NA
"Promerops cafer",2000,1,6,NA
"Promerops cafer",2004,1,10,NA
"Promerops cafer",2008,1,14,NA
"Promerops cafer",2009,1,15,NA
"Promerops cafer",2012,1,18,NA
"Promerops cafer",2016,1,22,NA
"Promerops gurneyi",1994,1,0,NA
"Promerops gurneyi",2000,1,6,NA
"Promerops gurneyi",2004,1,10,NA
"Promerops gurneyi",2008,1,14,NA
"Promerops gurneyi",2009,1,15,NA
"Promerops gurneyi",2012,1,18,NA
"Promerops gurneyi",2016,1,22,NA
"Promerops gurneyi",2017,2,23,"N"
"Prometheomys schaposchnikowi",1996,1,0,NA
"Prometheomys schaposchnikowi",2008,2,12,"N"
"Prometheomys schaposchnikowi",2017,1,21,"N"
"Promops centralis",1996,1,0,NA
"Promops centralis",2008,1,12,NA
"Promops nasutus",1996,1,0,NA
"Promops nasutus",2008,1,12,NA
"Promops nasutus",2015,1,19,NA
"Proneura prolongata",2006,0,0,NA
"Proneura prolongata",2009,0,3,NA
"Proneura prolongata",2016,0,10,NA
"Pronolagus crassicaudatus",1996,1,0,NA
"Pronolagus crassicaudatus",2008,1,12,NA
"Pronolagus randensis",1996,1,0,NA
"Pronolagus randensis",2008,1,12,NA
"Pronolagus rupestris",1996,1,0,NA
"Pronolagus rupestris",2008,1,12,NA
"Propithecus candidus",1996,5,0,NA
"Propithecus candidus",2000,5,4,NA
"Propithecus candidus",2008,5,12,NA
"Propithecus candidus",2014,5,18,NA
"Propithecus coquereli",1996,4,0,NA
"Propithecus coquereli",2000,4,4,NA
"Propithecus coquereli",2008,4,12,NA
"Propithecus coquereli",2014,4,18,NA
"Propithecus coronatus",1996,5,0,NA
"Propithecus coronatus",2000,5,4,NA
"Propithecus coronatus",2008,4,12,"N"
"Propithecus coronatus",2014,4,18,NA
"Propithecus deckenii",1996,3,0,NA
"Propithecus deckenii",2000,3,4,NA
"Propithecus deckenii",2008,3,12,NA
"Propithecus deckenii",2014,4,18,"G"
"Propithecus diadema",1996,4,0,NA
"Propithecus diadema",2000,5,4,NA
"Propithecus diadema",2008,4,12,"N"
"Propithecus diadema",2014,5,18,"G"
"Propithecus edwardsi",1996,4,0,NA
"Propithecus edwardsi",2000,4,4,NA
"Propithecus edwardsi",2008,4,12,NA
"Propithecus edwardsi",2014,4,18,NA
"Propithecus perrieri",1996,5,0,NA
"Propithecus perrieri",2000,5,4,NA
"Propithecus perrieri",2008,5,12,NA
"Propithecus perrieri",2014,5,18,NA
"Propithecus tattersalli",1994,4,0,NA
"Propithecus tattersalli",1996,5,2,NA
"Propithecus tattersalli",2000,5,6,NA
"Propithecus tattersalli",2008,4,14,"N"
"Propithecus tattersalli",2014,5,20,"G"
"Propithecus verreauxi",1996,3,0,NA
"Propithecus verreauxi",2000,3,4,NA
"Propithecus verreauxi",2008,3,12,NA
"Propithecus verreauxi",2014,4,18,"G"
"Proplatycnemis agrioides",2006,2,0,NA
"Proplatycnemis agrioides",2009,2,3,NA
"Proplatycnemis agrioides",2016,2,10,NA
"Proplatycnemis agrioides",2017,2,11,NA
"Proplatycnemis hova",2009,0,0,NA
"Proplatycnemis hova",2016,0,7,NA
"Proplatycnemis hova",2017,1,8,"N"
"Proplatycnemis longiventris",2009,0,0,NA
"Proplatycnemis longiventris",2016,0,7,NA
"Proplatycnemis longiventris",2017,0,8,NA
"Propomacrus cypriacus",2010,5,0,NA
"Propomacrus cypriacus",2017,5,7,NA
"Prosadenoporus agricola",1994,4,0,NA
"Prosadenoporus agricola",1996,0,2,NA
"Prosadenoporus agricola",2014,5,20,"N"
"Prosciurillus abstrusus",1996,3,0,NA
"Prosciurillus abstrusus",2008,0,12,"N"
"Prosciurillus abstrusus",2016,0,20,NA
"Prosciurillus leucomus",1996,1,0,NA
"Prosciurillus leucomus",2008,0,12,"N"
"Prosciurillus murinus",1996,1,0,NA
"Prosciurillus murinus",2008,0,12,"N"
"Prosciurillus rosenbergii",2008,1,0,NA
"Prosciurillus rosenbergii",2016,1,8,NA
"Prosciurillus weberi",1996,2,0,NA
"Prosciurillus weberi",2008,0,12,"N"
"Proserpinus proserpina",1994,3,0,NA
"Proserpinus proserpina",1996,0,2,NA
"Prosobonia cancellata",2014,7,0,NA
"Prosobonia cancellata",2016,7,2,NA
"Prosobonia cancellata",2017,7,3,NA
"Prosobonia ellisi",1994,7,0,NA
"Prosobonia ellisi",2000,7,6,NA
"Prosobonia ellisi",2004,7,10,NA
"Prosobonia ellisi",2008,7,14,NA
"Prosobonia ellisi",2012,7,18,NA
"Prosobonia ellisi",2016,7,22,NA
"Prosobonia leucoptera",1994,7,0,NA
"Prosobonia leucoptera",2000,7,6,NA
"Prosobonia leucoptera",2004,7,10,NA
"Prosobonia leucoptera",2008,7,14,NA
"Prosobonia leucoptera",2012,7,18,NA
"Prosobonia leucoptera",2016,7,22,NA
"Prosobonia parvirostris",2014,4,0,NA
"Prosobonia parvirostris",2016,4,2,NA
"Prosopeia personata",1994,2,0,NA
"Prosopeia personata",2000,3,6,NA
"Prosopeia personata",2004,3,10,NA
"Prosopeia personata",2006,2,12,NA
"Prosopeia personata",2008,2,14,NA
"Prosopeia personata",2012,2,18,NA
"Prosopeia personata",2016,2,22,NA
"Prosopeia splendens",1994,2,0,NA
"Prosopeia splendens",2000,3,6,NA
"Prosopeia splendens",2004,3,10,NA
"Prosopeia splendens",2006,3,12,NA
"Prosopeia splendens",2008,3,14,NA
"Prosopeia splendens",2012,3,18,NA
"Prosopeia splendens",2016,3,22,NA
"Prosopeia tabuensis",1994,1,0,NA
"Prosopeia tabuensis",2000,1,6,NA
"Prosopeia tabuensis",2004,1,10,NA
"Prosopeia tabuensis",2008,1,14,NA
"Prosopeia tabuensis",2009,1,15,NA
"Prosopeia tabuensis",2012,1,18,NA
"Prosopeia tabuensis",2016,1,22,NA
"Prosopis kuntzei",1998,1,0,NA
"Prosopis kuntzei",2012,1,14,NA
"Prosthemadera novaeseelandiae",1994,1,0,NA
"Prosthemadera novaeseelandiae",2000,1,6,NA
"Prosthemadera novaeseelandiae",2004,1,10,NA
"Prosthemadera novaeseelandiae",2008,1,14,NA
"Prosthemadera novaeseelandiae",2009,1,15,NA
"Prosthemadera novaeseelandiae",2012,1,18,NA
"Prosthemadera novaeseelandiae",2016,1,22,NA
"Prosthemadera novaeseelandiae",2017,1,23,NA
"Prostherapis dunni",2004,4,0,NA
"Prostherapis dunni",2006,5,2,NA
"Prosymna ornatissima",2010,5,0,NA
"Prosymna ornatissima",2015,5,5,NA
"Proteles cristata",1996,1,0,NA
"Proteles cristata",2008,1,12,NA
"Proteles cristata",2015,1,19,NA
"Protemblemaria punctata",1996,3,0,NA
"Protemblemaria punctata",2014,0,18,"N"
"Protemblemaria punctata",2015,1,19,"N"
"Proterorhinus marmoratus",1996,1,0,NA
"Proterorhinus marmoratus",2011,1,15,NA
"Proterorhinus marmoratus",2014,1,18,NA
"Proteus anguinus",1994,3,0,NA
"Proteus anguinus",1996,3,2,NA
"Proteus anguinus",2004,3,10,NA
"Proteus anguinus",2009,3,15,NA
"Protobothrops cornutus",1996,0,0,NA
"Protobothrops cornutus",2012,2,16,"N"
"Protobothrops jerdonii",2010,1,0,NA
"Protobothrops jerdonii",2012,1,2,NA
"Protobothrops kaulbacki",2010,0,0,NA
"Protobothrops kaulbacki",2012,0,2,NA
"Protobothrops mangshanensis",1996,3,0,NA
"Protobothrops mangshanensis",2012,4,16,"N"
"Protobothrops sieversorum",2010,1,0,NA
"Protobothrops sieversorum",2012,4,2,"N"
"Protobothrops xiangchengensis",2010,1,0,NA
"Protobothrops xiangchengensis",2012,1,2,NA
"Protochondrostoma genei",1996,2,0,NA
"Protochondrostoma genei",2006,1,10,NA
"Protochromys fellowsi",1996,3,0,NA
"Protochromys fellowsi",2008,1,12,"N"
"Protochromys fellowsi",2016,1,20,NA
"Protographium marcellinus",1994,3,0,NA
"Protographium marcellinus",1996,3,2,NA
"Protolestes furcatus",2009,0,0,NA
"Protolestes furcatus",2017,0,8,NA
"Protolestes kerckhoffae",2009,0,0,NA
"Protolestes kerckhoffae",2017,0,8,NA
"Protoneura capillaris",2006,0,0,NA
"Protoneura capillaris",2009,0,3,NA
"Protoneura dunklei",2006,4,0,NA
"Protoneura dunklei",2009,1,3,"N"
"Protoneura klugi",2009,0,0,NA
"Protoneura klugi",2016,0,7,NA
"Protoneura sanguinipes",2006,4,0,NA
"Protoneura sanguinipes",2009,1,3,"N"
"Protonotaria citrea",1994,1,0,NA
"Protonotaria citrea",2000,1,6,NA
"Protonotaria citrea",2004,1,10,NA
"Protonotaria citrea",2008,1,14,NA
"Protonotaria citrea",2009,1,15,NA
"Protonotaria citrea",2012,1,18,NA
"Protonotaria citrea",2016,1,22,NA
"Protosticta geijskesi",2009,1,0,NA
"Protosticta geijskesi",2017,1,8,NA
"Prototroctes maraena",1994,3,0,NA
"Prototroctes maraena",1996,3,2,NA
"Prototroctes maraena",2009,2,15,"G"
"Prototroctes oxyrhynchus",1994,7,0,NA
"Prototroctes oxyrhynchus",1996,7,2,NA
"Prototroctes oxyrhynchus",2014,7,20,NA
"Protoxerus aubinnii",1996,1,0,NA
