"name","result.year","state","TSFO","change.status"
"Hopea ferrea",1998,4,0,"U"
"Hopea ferrea",1998.5,1,0.5,"U"
"Hopea ferrea",2017,4,19,"U"
"Hopea fluvialis",1998,4,0,"U"
"Hopea fluvialis",1998.5,1,0.5,"U"
"Hopea glabra",1998,4,0,"U"
"Hopea glabra",1998.5,1,0.5,"U"
"Hopea griffithii",1998,1,0,"U"
"Hopea griffithii",1998.5,3,0.5,"U"
"Hopea griffithii",2017,4,19,"N"
"Hopea helferi",1998,5,0,"U"
"Hopea helferi",2017,4,19,"N"
"Hopea latifolia",1998,5,0,"U"
"Hopea latifolia",2017,0,19,"N"
"Hopea malibato",1998,5,0,"U"
"Hopea malibato",1998.5,1,0.5,"U"
"Hopea megacarpa",1998,4,0,"U"
"Hopea megacarpa",1998.5,1,0.5,"U"
"Hopea mengerawan",1998,5,0,"U"
"Hopea mengerawan",1998.5,1,0.5,"U"
"Hopea mollissima",1998,5,0,"U"
"Hopea mollissima",1998.5,1,0.5,"U"
"Hopea mollissima",2017,4,19,"N"
"Hopea nervosa",1998,5,0,"U"
"Hopea nervosa",1998.5,1,0.5,"U"
"Hopea odorata",1998,1,0,"U"
"Hopea odorata",1998.5,3,0.5,"U"
"Hopea odorata",2017,3,19,"N"
"Hopea pachycarpa",1998,1,0,"U"
"Hopea pachycarpa",1998.5,3,0.5,"U"
"Hopea parviflora",1998,4,0,"U"
"Hopea parviflora",1998.5,1,0.5,"U"
"Hopea pentanervia",1998,5,0,"U"
"Hopea pentanervia",1998.5,1,0.5,"U"
"Hopea philippinensis",1998,5,0,"U"
"Hopea philippinensis",1998.5,1,0.5,"U"
"Hopea pierrei",1998,4,0,"U"
"Hopea pierrei",1998.5,1,0.5,"U"
"Hopea pierrei",2017,3,19,"N"
"Hopea plagata",1998,5,0,"U"
"Hopea plagata",1998.5,1,0.5,"U"
"Hopea ponga",1998,4,0,"U"
"Hopea ponga",1998.5,1,0.5,"U"
"Hopea pterygota",1998,1,0,"U"
"Hopea pterygota",1998.5,3,0.5,"U"
"Hopea racophloea",1998,4,0,"U"
"Hopea racophloea",1998.5,1,0.5,"U"
"Hopea sangal",1998,5,0,"U"
"Hopea sangal",1998.5,1,0.5,"U"
"Hopea sangal",2017,3,19,"N"
"Hopea subalata",1998,4,0,"U"
"Hopea subalata",2007,5,9,"N"
"Hopea sublanceolata",1998,5,0,"U"
"Hopea sublanceolata",2017,3,19,"N"
"Hopea thorelii",1998,5,0,"U"
"Hopea thorelii",2017,4,19,"N"
"Hoplobatrachus occipitalis",2004,1,0,"U"
"Hoplobatrachus occipitalis",2014,1,10,"U"
"Hoplobatrachus tigerinus",2004,1,0,"U"
"Hoplobatrachus tigerinus",2008,1,4,"U"
"Hoplocephalus bungaroides",1994,3,0,"U"
"Hoplocephalus bungaroides",1996,3,2,"U"
"Hoplodactylus delcourti",1994,7,0,"U"
"Hoplodactylus delcourti",1996,7,2,"U"
"Hoplodactylus duvaucelii",1996,1,0,"U"
"Hoplodactylus duvaucelii",2017,1,21,"U"
"Hoplomys gymnurus",1996,1,0,"U"
"Hoplomys gymnurus",2008,1,12,"U"
"Hoplomys gymnurus",2016,1,20,"U"
"Hoplophryne rogersi",2004,4,0,"U"
"Hoplophryne rogersi",2013,4,9,"U"
"Hoplophryne uluguruensis",2004,3,0,"U"
"Hoplophryne uluguruensis",2013,4,9,"N"
"Hoploxypterus cayanus",1994,1,0,"U"
"Hoploxypterus cayanus",2000,1,6,"U"
"Hoploxypterus cayanus",2004,1,10,"U"
"Hoploxypterus cayanus",2008,1,14,"U"
"Hoploxypterus cayanus",2009,1,15,"U"
"Hoploxypterus cayanus",2012,1,18,"U"
"Hoploxypterus cayanus",2016,1,22,"U"
"Horaglanis krishnai",1996,3,0,"U"
"Horaglanis krishnai",2011,0,15,"N"
"Horatia parvula",2012,0,0,"U"
"Horatia parvula",2014,0,2,"U"
"Horizocerus albocristatus",2014,1,0,"U"
"Horizocerus albocristatus",2016,1,2,"U"
"Horizocerus cassini",2014,1,0,"U"
"Horizocerus cassini",2016,1,2,"U"
"Horizocerus granti",2014,1,0,"U"
"Horizocerus granti",2016,1,2,"U"
"Horizocerus hartlaubi",2014,1,0,"U"
"Horizocerus hartlaubi",2016,1,2,"U"
"Horornis acanthizoides",2010,1,0,"U"
"Horornis acanthizoides",2012,1,2,"U"
"Horornis acanthizoides",2013,1,3,"U"
"Horornis acanthizoides",2016,1,6,"U"
"Horornis acanthizoides",2017,1,7,"U"
"Horornis annae",1994,1,0,"U"
"Horornis annae",2000,1,6,"U"
"Horornis annae",2004,1,10,"U"
"Horornis annae",2008,1,14,"U"
"Horornis annae",2009,1,15,"U"
"Horornis annae",2012,1,18,"U"
"Horornis annae",2016,1,22,"U"
"Horornis brunnescens",2010,1,0,"U"
"Horornis brunnescens",2012,1,2,"U"
"Horornis brunnescens",2016,1,6,"U"
"Horornis canturians",1994,1,0,"U"
"Horornis canturians",2000,1,6,"U"
"Horornis canturians",2004,1,10,"U"
"Horornis canturians",2008,1,14,"U"
"Horornis canturians",2009,1,15,"U"
"Horornis canturians",2012,1,18,"U"
"Horornis canturians",2016,1,22,"U"
"Horornis canturians",2017,1,23,"U"
"Horornis carolinae",1994,2,0,"U"
"Horornis carolinae",2000,2,6,"U"
"Horornis carolinae",2004,2,10,"U"
"Horornis carolinae",2008,2,14,"U"
"Horornis carolinae",2012,2,18,"U"
"Horornis carolinae",2016,2,22,"U"
"Horornis diphone",1994,1,0,"U"
"Horornis diphone",2000,1,6,"U"
"Horornis diphone",2004,1,10,"U"
"Horornis diphone",2008,1,14,"U"
"Horornis diphone",2009,1,15,"U"
"Horornis diphone",2012,1,18,"U"
"Horornis diphone",2016,1,22,"U"
"Horornis diphone",2017,1,23,"U"
"Horornis flavolivaceus",2016,1,0,"U"
"Horornis flavolivaceus",2017,1,1,"U"
"Horornis fortipes",1994,1,0,"U"
"Horornis fortipes",2000,1,6,"U"
"Horornis fortipes",2004,1,10,"U"
"Horornis fortipes",2008,1,14,"U"
"Horornis fortipes",2009,1,15,"U"
"Horornis fortipes",2012,1,18,"U"
"Horornis fortipes",2016,1,22,"U"
"Horornis fortipes",2017,1,23,"U"
"Horornis haddeni",2008,2,0,"U"
"Horornis haddeni",2012,2,4,"U"
"Horornis haddeni",2016,2,8,"U"
"Horornis parens",1994,2,0,"U"
"Horornis parens",2000,1,6,"U"
"Horornis parens",2004,1,10,"U"
"Horornis parens",2008,1,14,"U"
"Horornis parens",2009,1,15,"U"
"Horornis parens",2012,1,18,"U"
"Horornis parens",2016,1,22,"U"
"Horornis ruficapilla",1994,1,0,"U"
"Horornis ruficapilla",2000,1,6,"U"
"Horornis ruficapilla",2004,1,10,"U"
"Horornis ruficapilla",2008,1,14,"U"
"Horornis ruficapilla",2009,1,15,"U"
"Horornis ruficapilla",2012,1,18,"U"
"Horornis ruficapilla",2016,1,22,"U"
"Horornis seebohmi",1994,1,0,"U"
"Horornis seebohmi",2000,1,6,"U"
"Horornis seebohmi",2004,1,10,"U"
"Horornis seebohmi",2008,1,14,"U"
"Horornis seebohmi",2009,1,15,"U"
"Horornis seebohmi",2012,1,18,"U"
"Horornis seebohmi",2016,1,22,"U"
"Houbaropsis bengalensis",1994,4,0,"U"
"Houbaropsis bengalensis",1996,4,2,"U"
"Houbaropsis bengalensis",2000,4,6,"U"
"Houbaropsis bengalensis",2004,4,10,"U"
"Houbaropsis bengalensis",2007,5,13,"G"
"Houbaropsis bengalensis",2008,5,14,"U"
"Houbaropsis bengalensis",2009,5,15,"U"
"Houbaropsis bengalensis",2010,5,16,"U"
"Houbaropsis bengalensis",2012,5,18,"U"
"Houbaropsis bengalensis",2013,5,19,"U"
"Houbaropsis bengalensis",2015,5,21,"U"
"Houbaropsis bengalensis",2016,5,22,"U"
"Houbaropsis bengalensis",2017,5,23,"U"
"Hubbardia heptaneuron",1998,7,0,"U"
"Hubbardia heptaneuron",2011,3,13,"N"
"Hucho hucho",1994,4,0,"U"
"Hucho hucho",1996,4,2,"U"
"Hucho taimen",2012,3,0,"U"
"Hucho taimen",2013,3,1,"U"
"Huetia leucorhina",1996,1,0,"U"
"Huetia leucorhina",2006,0,10,"U"
"Huetia leucorhina",2008,0,12,"U"
"Huetia leucorhina",2015,0,19,"U"
"Humblotia flavirostris",1994,3,0,"U"
"Humblotia flavirostris",1996,3,2,"U"
"Humblotia flavirostris",2000,4,6,"U"
"Humblotia flavirostris",2004,4,10,"U"
"Humblotia flavirostris",2008,4,14,"U"
"Humblotia flavirostris",2012,4,18,"U"
"Humblotia flavirostris",2016,4,22,"U"
"Humerana miopus",2004,1,0,"U"
"Humerana miopus",2014,1,10,"U"
"Hungerfordia pelewensis",1994,3,0,"U"
"Hungerfordia pelewensis",1996,0,2,"U"
"Hungerfordia pelewensis",2012,4,18,"N"
"Huonia melvillensis",2009,2,0,"U"
"Huonia melvillensis",2017,3,8,"N"
"Huso dauricus",1996,4,0,"U"
"Huso dauricus",2010,5,14,"G"
"Huso huso",1996,4,0,"U"
"Huso huso",2010,5,14,"G"
"Hyaena hyaena",1996,1,0,"U"
"Hyaena hyaena",2000,2,4,"U"
"Hyaena hyaena",2008,2,12,"U"
"Hyaena hyaena",2015,2,19,"U"
"Hyalinobatrachium aureoguttatum",2004,2,0,"U"
"Hyalinobatrachium aureoguttatum",2010,2,6,"U"
"Hyalinobatrachium chirripoi",2004,1,0,"U"
"Hyalinobatrachium chirripoi",2008,1,4,"U"
"Hyalinobatrachium colymbiphyllum",2004,1,0,"U"
"Hyalinobatrachium colymbiphyllum",2008,1,4,"U"
"Hyalinobatrachium esmeralda",2004,4,0,"U"
"Hyalinobatrachium esmeralda",2017,4,13,"U"
"Hyalinobatrachium fleischmanni",2004,1,0,"U"
"Hyalinobatrachium fleischmanni",2010,1,6,"U"
"Hyalinobatrachium munozorum",2004,1,0,"U"
"Hyalinobatrachium munozorum",2010,1,6,"U"
"Hyalinobatrachium nouraguense",2004,1,0,"U"
"Hyalinobatrachium nouraguense",2010,1,6,"U"
"Hyalinobatrachium ruedai",2004,1,0,"U"
"Hyalinobatrachium ruedai",2010,1,6,"U"
"Hyalinobatrachium talamancae",2004,1,0,"U"
"Hyalinobatrachium talamancae",2008,1,4,"U"
"Hyalinobatrachium talamancae",2015,1,11,"U"
"Hyalinobatrachium valerioi",2004,1,0,"U"
"Hyalinobatrachium valerioi",2008,1,4,"U"
"Hyalinobatrachium vireovittatum",2004,0,0,"U"
"Hyalinobatrachium vireovittatum",2008,0,4,"U"
"Hyalosaurus koellikeri",2006,1,0,"U"
"Hyalosaurus koellikeri",2010,1,4,"U"
"Hybognathus amarus",1996,4,0,"U"
"Hybognathus amarus",2013,4,17,"U"
"Hybognathus placitus",2013,1,0,"U"
"Hybognathus placitus",2015,1,2,"U"
"Hybomys badius",1996,4,0,"U"
"Hybomys badius",2004,4,8,"U"
"Hybomys badius",2008,4,12,"U"
"Hybomys basilii",1996,2,0,"U"
"Hybomys basilii",2004,4,8,"U"
"Hybomys basilii",2008,4,12,"U"
"Hybomys basilii",2016,4,20,"U"
"Hybomys lunaris",1996,1,0,"U"
"Hybomys lunaris",2004,3,8,"U"
"Hybomys lunaris",2008,3,12,"U"
"Hybomys lunaris",2016,3,20,"U"
"Hybomys planifrons",1996,1,0,"U"
"Hybomys planifrons",2004,1,8,"U"
"Hybomys planifrons",2008,1,12,"U"
"Hybomys planifrons",2016,1,20,"U"
"Hybomys trivirgatus",1996,1,0,"U"
"Hybomys trivirgatus",2004,1,8,"U"
"Hybomys trivirgatus",2008,1,12,"U"
"Hybomys trivirgatus",2016,1,20,"U"
"Hybomys univittatus",1996,1,0,"U"
"Hybomys univittatus",2004,1,8,"U"
"Hybomys univittatus",2008,1,12,"U"
"Hybomys univittatus",2016,1,20,"U"
"Hydnophora exesa",2008,2,0,"U"
"Hydnophora exesa",2014,2,6,"U"
"Hydnophora grandis",2008,1,0,"U"
"Hydnophora grandis",2014,1,6,"U"
"Hydnophora microconos",2008,2,0,"U"
"Hydnophora microconos",2014,2,6,"U"
"Hydnophora pilosa",2008,1,0,"U"
"Hydnophora pilosa",2014,1,6,"U"
"Hydnophora rigida",2008,1,0,"U"
"Hydnophora rigida",2014,1,6,"U"
"Hydriastele vitiensis",1998,3,0,"U"
"Hydriastele vitiensis",2017,3,19,"U"
"Hydrictis maculicollis",1996,1,0,"U"
"Hydrictis maculicollis",2000,3,4,"U"
"Hydrictis maculicollis",2004,1,8,"U"
"Hydrictis maculicollis",2008,1,12,"U"
"Hydrictis maculicollis",2015,2,19,"N"
"Hydrilla verticillata",2011,1,0,"U"
"Hydrilla verticillata",2017,1,6,"U"
"Hydrobates castro",2010,1,0,"U"
"Hydrobates castro",2012,1,2,"U"
"Hydrobates castro",2013,1,3,"U"
"Hydrobates castro",2016,1,6,"U"
"Hydrobates furcatus",1994,1,0,"U"
"Hydrobates furcatus",2000,1,6,"U"
"Hydrobates furcatus",2004,1,10,"U"
"Hydrobates furcatus",2008,1,14,"U"
"Hydrobates furcatus",2009,1,15,"U"
"Hydrobates furcatus",2012,1,18,"U"
"Hydrobates furcatus",2016,1,22,"U"
"Hydrobates homochroa",1994,2,0,"U"
"Hydrobates homochroa",2000,2,6,"U"
"Hydrobates homochroa",2004,4,10,"U"
"Hydrobates homochroa",2005,4,11,"U"
"Hydrobates homochroa",2007,4,13,"U"
"Hydrobates homochroa",2008,4,14,"U"
"Hydrobates homochroa",2010,4,16,"U"
"Hydrobates homochroa",2012,4,18,"U"
"Hydrobates homochroa",2013,4,19,"U"
"Hydrobates homochroa",2016,4,22,"U"
"Hydrobates hornbyi",1994,0,0,"U"
"Hydrobates hornbyi",1996,0,2,"U"
"Hydrobates hornbyi",2000,0,6,"U"
"Hydrobates hornbyi",2004,0,10,"U"
"Hydrobates hornbyi",2008,0,14,"U"
"Hydrobates hornbyi",2010,0,16,"U"
"Hydrobates hornbyi",2012,0,18,"U"
"Hydrobates hornbyi",2016,0,22,"U"
"Hydrobates leucorhous",1994,1,0,"U"
"Hydrobates leucorhous",2000,1,6,"U"
"Hydrobates leucorhous",2004,1,10,"U"
"Hydrobates leucorhous",2008,1,14,"U"
"Hydrobates leucorhous",2009,1,15,"U"
"Hydrobates leucorhous",2012,1,18,"U"
"Hydrobates leucorhous",2016,3,22,"G"
"Hydrobates leucorhous",2017,3,23,"U"
"Hydrobates macrodactylus",1994,5,0,"U"
"Hydrobates macrodactylus",1996,5,2,"U"
"Hydrobates macrodactylus",2000,5,6,"U"
"Hydrobates macrodactylus",2004,5,10,"U"
"Hydrobates macrodactylus",2005,5,11,"U"
"Hydrobates macrodactylus",2006,5,12,"U"
"Hydrobates macrodactylus",2008,5,14,"U"
"Hydrobates macrodactylus",2009,5,15,"U"
"Hydrobates macrodactylus",2010,5,16,"U"
"Hydrobates macrodactylus",2012,5,18,"U"
"Hydrobates macrodactylus",2016,5,22,"U"
"Hydrobates markhami",1994,0,0,"U"
"Hydrobates markhami",1996,0,2,"U"
"Hydrobates markhami",2000,0,6,"U"
"Hydrobates markhami",2004,0,10,"U"
"Hydrobates markhami",2008,0,14,"U"
"Hydrobates markhami",2010,0,16,"U"
"Hydrobates markhami",2012,0,18,"U"
"Hydrobates markhami",2016,0,22,"U"
"Hydrobates markhami",2017,0,23,"U"
"Hydrobates matsudairae",1994,0,0,"U"
"Hydrobates matsudairae",1996,0,2,"U"
"Hydrobates matsudairae",2000,0,6,"U"
"Hydrobates matsudairae",2004,0,10,"U"
"Hydrobates matsudairae",2008,0,14,"U"
"Hydrobates matsudairae",2010,0,16,"U"
"Hydrobates matsudairae",2012,0,18,"U"
"Hydrobates matsudairae",2014,3,20,"N"
"Hydrobates matsudairae",2016,3,22,"U"
"Hydrobates melania",1994,1,0,"U"
"Hydrobates melania",2000,1,6,"U"
"Hydrobates melania",2004,1,10,"U"
"Hydrobates melania",2008,1,14,"U"
"Hydrobates melania",2009,1,15,"U"
"Hydrobates melania",2012,1,18,"U"
"Hydrobates melania",2013,1,19,"U"
"Hydrobates melania",2016,1,22,"U"
"Hydrobates microsoma",1994,1,0,"U"
"Hydrobates microsoma",2000,1,6,"U"
"Hydrobates microsoma",2004,1,10,"U"
"Hydrobates microsoma",2008,1,14,"U"
"Hydrobates microsoma",2009,1,15,"U"
"Hydrobates microsoma",2012,1,18,"U"
"Hydrobates microsoma",2016,1,22,"U"
"Hydrobates monorhis",1994,2,0,"U"
"Hydrobates monorhis",2000,1,6,"U"
"Hydrobates monorhis",2004,1,10,"U"
"Hydrobates monorhis",2008,1,14,"U"
"Hydrobates monorhis",2009,1,15,"U"
"Hydrobates monorhis",2012,2,18,"N"
"Hydrobates monorhis",2014,2,20,"U"
"Hydrobates monorhis",2016,2,22,"U"
"Hydrobates monteiroi",2010,3,0,"U"
"Hydrobates monteiroi",2012,3,2,"U"
"Hydrobates monteiroi",2013,3,3,"U"
"Hydrobates monteiroi",2016,3,6,"U"
"Hydrobates pelagicus",1994,1,0,"U"
"Hydrobates pelagicus",2000,1,6,"U"
"Hydrobates pelagicus",2004,1,10,"U"
"Hydrobates pelagicus",2008,1,14,"U"
"Hydrobates pelagicus",2009,1,15,"U"
"Hydrobates pelagicus",2012,1,18,"U"
"Hydrobates pelagicus",2016,1,22,"U"
"Hydrobates pelagicus",2017,1,23,"U"
"Hydrobates tethys",1994,2,0,"U"
"Hydrobates tethys",2000,1,6,"U"
"Hydrobates tethys",2004,1,10,"U"
"Hydrobates tethys",2008,1,14,"U"
"Hydrobates tethys",2009,1,15,"U"
"Hydrobates tethys",2012,1,18,"U"
"Hydrobates tethys",2013,1,19,"U"
"Hydrobates tethys",2016,1,22,"U"
"Hydrobates tristrami",1994,2,0,"U"
"Hydrobates tristrami",2000,2,6,"U"
"Hydrobates tristrami",2004,2,10,"U"
"Hydrobates tristrami",2008,2,14,"U"
"Hydrobates tristrami",2010,2,16,"U"
"Hydrobates tristrami",2012,2,18,"U"
"Hydrobates tristrami",2016,2,22,"U"
"Hydrobia accrensis",2009,2,0,"U"
"Hydrobia accrensis",2010,2,1,"U"
"Hydrobia lineata",2009,0,0,"U"
"Hydrobia lineata",2010,0,1,"U"
"Hydrobryum japonicum",1998,4,0,"U"
"Hydrobryum japonicum",2011,1,13,"N"
"Hydrochoerus hydrochaeris",1996,1,0,"U"
"Hydrochoerus hydrochaeris",2008,1,12,"U"
"Hydrochoerus hydrochaeris",2016,1,20,"U"
"Hydrochoerus isthmius",2008,0,0,"U"
"Hydrochoerus isthmius",2016,0,8,"U"
"Hydrochous gigas",1994,2,0,"U"
"Hydrochous gigas",2000,2,6,"U"
"Hydrochous gigas",2004,2,10,"U"
"Hydrochous gigas",2008,2,14,"U"
"Hydrochous gigas",2012,2,18,"U"
"Hydrochous gigas",2016,2,22,"U"
"Hydrochous gigas",2017,2,23,"U"
"Hydrocoloeus minutus",1994,1,0,"U"
"Hydrocoloeus minutus",2000,1,6,"U"
"Hydrocoloeus minutus",2004,1,10,"U"
"Hydrocoloeus minutus",2008,1,14,"U"
"Hydrocoloeus minutus",2009,1,15,"U"
"Hydrocoloeus minutus",2012,1,18,"U"
"Hydrocoloeus minutus",2016,1,22,"U"
"Hydrocotyle sibthorpioides",2011,1,0,"U"
"Hydrocotyle sibthorpioides",2013,1,2,"U"
"Hydrodamalis gigas",1994,7,0,"U"
"Hydrodamalis gigas",1996,7,2,"U"
"Hydrodamalis gigas",2008,7,14,"U"
"Hydrodamalis gigas",2016,7,22,"U"
"Hydrolagus colliei",2006,1,0,"U"
"Hydrolagus colliei",2015,1,9,"U"
"Hydrolagus homonycteris",2011,0,0,"U"
"Hydrolagus homonycteris",2015,1,4,"N"
"Hydrolagus lemures",2006,1,0,"U"
"Hydrolagus lemures",2016,1,10,"U"
"Hydrolagus marmoratus",2011,0,0,"U"
"Hydrolagus marmoratus",2015,1,4,"N"
"Hydrolagus ogilbyi",2006,2,0,"U"
"Hydrolagus ogilbyi",2016,3,10,"N"
"Hydrolagus purpurescens",2006,0,0,"U"
"Hydrolagus purpurescens",2015,0,9,"U"
"Hydrolagus trolli",2006,0,0,"U"
"Hydrolagus trolli",2015,1,9,"N"
"Hydromantes brunus",1996,3,0,"U"
"Hydromantes brunus",2004,3,8,"U"
"Hydromantes platycephalus",2004,1,0,"U"
"Hydromantes platycephalus",2014,1,10,"U"
"Hydromantes shastae",1996,3,0,"U"
"Hydromantes shastae",2004,3,8,"U"
"Hydromys chrysogaster",1996,1,0,"U"
"Hydromys chrysogaster",2008,1,12,"U"
"Hydromys chrysogaster",2016,1,20,"U"
"Hydromys hussoni",1996,2,0,"U"
"Hydromys hussoni",2008,0,12,"N"
"Hydromys hussoni",2017,0,21,"U"
"Hydromys neobritannicus",1996,3,0,"U"
"Hydromys neobritannicus",2008,0,12,"N"
"Hydromys neobritannicus",2016,0,20,"U"
"Hydromys ziegleri",2008,0,0,"U"
"Hydromys ziegleri",2016,0,8,"U"
"Hydrophasianus chirurgus",1994,1,0,"U"
"Hydrophasianus chirurgus",2000,1,6,"U"
"Hydrophasianus chirurgus",2004,1,10,"U"
"Hydrophasianus chirurgus",2008,1,14,"U"
"Hydrophasianus chirurgus",2009,1,15,"U"
"Hydrophasianus chirurgus",2012,1,18,"U"
"Hydrophasianus chirurgus",2016,1,22,"U"
"Hydrophis platurus",2010,1,0,"U"
"Hydrophis platurus",2017,1,7,"U"
"Hydrophylax leptoglossa",2004,1,0,"U"
"Hydrophylax leptoglossa",2016,1,12,"U"
"Hydropotes inermis",1994,3,0,"U"
"Hydropotes inermis",1996,2,2,"U"
"Hydropotes inermis",2008,3,14,"G"
"Hydropotes inermis",2015,3,21,"U"
"Hydroprogne caspia",1994,1,0,"U"
"Hydroprogne caspia",2000,1,6,"U"
"Hydroprogne caspia",2004,1,10,"U"
"Hydroprogne caspia",2008,1,14,"U"
"Hydroprogne caspia",2009,1,15,"U"
"Hydroprogne caspia",2012,1,18,"U"
"Hydroprogne caspia",2015,1,21,"U"
"Hydroprogne caspia",2016,1,22,"U"
"Hydroprogne caspia",2017,1,23,"U"
"Hydropsalis cayennensis",1994,1,0,"U"
"Hydropsalis cayennensis",2000,1,6,"U"
"Hydropsalis cayennensis",2004,1,10,"U"
"Hydropsalis cayennensis",2008,1,14,"U"
"Hydropsalis cayennensis",2009,1,15,"U"
"Hydropsalis cayennensis",2012,1,18,"U"
"Hydropsalis cayennensis",2016,1,22,"U"
"Hydropsalis climacocerca",1994,1,0,"U"
"Hydropsalis climacocerca",2000,1,6,"U"
"Hydropsalis climacocerca",2004,1,10,"U"
"Hydropsalis climacocerca",2008,1,14,"U"
"Hydropsalis climacocerca",2009,1,15,"U"
"Hydropsalis climacocerca",2012,1,18,"U"
"Hydropsalis climacocerca",2016,1,22,"U"
"Hydropsalis maculicaudus",1994,1,0,"U"
"Hydropsalis maculicaudus",2000,1,6,"U"
"Hydropsalis maculicaudus",2004,1,10,"U"
"Hydropsalis maculicaudus",2008,1,14,"U"
"Hydropsalis maculicaudus",2009,1,15,"U"
"Hydropsalis maculicaudus",2012,1,18,"U"
"Hydropsalis maculicaudus",2016,1,22,"U"
"Hydropsalis torquata",1994,1,0,"U"
"Hydropsalis torquata",2000,1,6,"U"
"Hydropsalis torquata",2004,1,10,"U"
"Hydropsalis torquata",2008,1,14,"U"
"Hydropsalis torquata",2009,1,15,"U"
"Hydropsalis torquata",2012,1,18,"U"
"Hydropsalis torquata",2016,1,22,"U"
"Hydropsyche tobiasi",1994,7,0,"U"
"Hydropsyche tobiasi",1996,7,2,"U"
"Hydropsyche tobiasi",2014,7,20,"U"
"Hydrornis baudii",1994,2,0,"U"
"Hydrornis baudii",2000,3,6,"U"
"Hydrornis baudii",2004,3,10,"U"
"Hydrornis baudii",2008,3,14,"U"
"Hydrornis baudii",2012,3,18,"U"
"Hydrornis baudii",2016,3,22,"U"
"Hydrornis baudii",2017,3,23,"U"
"Hydrornis caeruleus",1994,2,0,"U"
"Hydrornis caeruleus",2000,2,6,"U"
"Hydrornis caeruleus",2004,2,10,"U"
"Hydrornis caeruleus",2008,2,14,"U"
"Hydrornis caeruleus",2012,2,18,"U"
"Hydrornis caeruleus",2016,2,22,"U"
"Hydrornis caeruleus",2017,2,23,"U"
"Hydrornis cyaneus",1994,1,0,"U"
"Hydrornis cyaneus",2000,1,6,"U"
"Hydrornis cyaneus",2004,1,10,"U"
"Hydrornis cyaneus",2008,1,14,"U"
"Hydrornis cyaneus",2009,1,15,"U"
"Hydrornis cyaneus",2012,1,18,"U"
"Hydrornis cyaneus",2016,1,22,"U"
"Hydrornis elliotii",1994,2,0,"U"
"Hydrornis elliotii",2000,1,6,"U"
"Hydrornis elliotii",2004,1,10,"U"
"Hydrornis elliotii",2008,1,14,"U"
"Hydrornis elliotii",2009,1,15,"U"
"Hydrornis elliotii",2012,1,18,"U"
"Hydrornis elliotii",2016,1,22,"U"
"Hydrornis guajanus",2011,1,0,"U"
"Hydrornis guajanus",2012,1,1,"U"
"Hydrornis guajanus",2016,1,5,"U"
"Hydrornis gurneyi",1994,5,0,"U"
"Hydrornis gurneyi",1996,5,2,"U"
"Hydrornis gurneyi",2000,5,6,"U"
"Hydrornis gurneyi",2004,5,10,"U"
"Hydrornis gurneyi",2005,5,11,"U"
"Hydrornis gurneyi",2008,4,14,"N"
"Hydrornis gurneyi",2012,4,18,"U"
"Hydrornis gurneyi",2016,4,22,"U"
"Hydrornis gurneyi",2017,4,23,"U"
"Hydrornis irena",2011,2,0,"U"
"Hydrornis irena",2012,2,1,"U"
"Hydrornis irena",2016,2,5,"U"
"Hydrornis nipalensis",1994,2,0,"U"
"Hydrornis nipalensis",2000,1,6,"U"
"Hydrornis nipalensis",2004,1,10,"U"
"Hydrornis nipalensis",2008,1,14,"U"
"Hydrornis nipalensis",2009,1,15,"U"
"Hydrornis nipalensis",2012,1,18,"U"
"Hydrornis nipalensis",2016,1,22,"U"
"Hydrornis oatesi",1994,1,0,"U"
"Hydrornis oatesi",2000,1,6,"U"
"Hydrornis oatesi",2004,1,10,"U"
"Hydrornis oatesi",2008,1,14,"U"
"Hydrornis oatesi",2009,1,15,"U"
"Hydrornis oatesi",2012,1,18,"U"
"Hydrornis oatesi",2016,1,22,"U"
"Hydrornis phayrei",1994,1,0,"U"
"Hydrornis phayrei",2000,1,6,"U"
"Hydrornis phayrei",2004,1,10,"U"
"Hydrornis phayrei",2008,1,14,"U"
"Hydrornis phayrei",2009,1,15,"U"
"Hydrornis phayrei",2012,1,18,"U"
"Hydrornis phayrei",2016,1,22,"U"
"Hydrornis schneideri",1994,3,0,"U"
"Hydrornis schneideri",1996,3,2,"U"
"Hydrornis schneideri",2000,3,6,"U"
"Hydrornis schneideri",2004,3,10,"U"
"Hydrornis schneideri",2008,3,14,"U"
"Hydrornis schneideri",2012,3,18,"U"
"Hydrornis schneideri",2016,3,22,"U"
"Hydrornis schwaneri",2011,1,0,"U"
"Hydrornis schwaneri",2012,1,1,"U"
"Hydrornis schwaneri",2016,1,5,"U"
"Hydrornis soror",1994,2,0,"U"
"Hydrornis soror",2000,1,6,"U"
"Hydrornis soror",2004,1,10,"U"
"Hydrornis soror",2008,1,14,"U"
"Hydrornis soror",2009,1,15,"U"
"Hydrornis soror",2012,1,18,"U"
"Hydrornis soror",2016,1,22,"U"
"Hydrosaurus pustulatus",1994,3,0,"U"
"Hydrosaurus pustulatus",1996,0,2,"U"
"Hydrosaurus pustulatus",2009,3,15,"N"
"Hydrotarsus compunctus",1994,4,0,"U"
"Hydrotarsus compunctus",1996,5,2,"U"
"Hydrotarsus pilosus",1994,3,0,"U"
"Hydrotarsus pilosus",1996,4,2,"U"
"Hydrothelphusa agilis",2008,1,0,"U"
