"name","result.year","result.code","result.category"
"Cyclura rileyi","1990","T","Threatened"
"Cyclura rileyi","1988","T","Threatened"
"Cyclura rileyi","1986","T","Threatened"
"Cyclura stejnegeri","2000","EN","Endangered"
"Cyclura stejnegeri","1996","EN","Endangered"
"Cymbidium defoliatum","2004","EN","Endangered"
"Cymbidium nanulum","2004","EN","Endangered"
"Cymbopetalum mayanum","1998","EN","Endangered"
"Cymbopetalum mayanum","1998","V","Vulnerable"
"Cynanchum campii","2003","EN","Endangered"
"Cynanchum chanchanense","2003","EN","Endangered"
"Cynanchum freemani","2017","EN","Endangered"
"Cynanchum intricatum","2003","EN","Endangered"
"Cynanchum jaramilloi","2003","EN","Endangered"
"Cynapes wrighti","2014","EN","Endangered"
"Cynisca oligopholis","2013","EN","Endangered"
"Cynogale bennettii","2015","EN","Endangered"
"Cynogale bennettii","2008","EN","Endangered"
"Cynogale bennettii","1996","EN","Endangered"
"Cynogale bennettii","1994","E","Endangered"
"Cynogale bennettii","1990","K","Insufficiently Known"
"Cynogale bennettii","1988","K","Insufficiently Known"
"Cynometra bourdillonii","1998","EN","Endangered"
"Cynometra bourdillonii","1998","V","Vulnerable"
"Cynometra capuronii","2017","EN","Endangered"
"Cynometra cubensis","1998","EN","Endangered"
"Cynometra cubensis","1998","I","Indeterminate"
"Cynometra lukei","1998","EN","Endangered"
"Cynometra travancorica","1998","EN","Endangered"
"Cynometra travancorica","1998","R","Rare"
"Cynometra ulugurensis","1998","EN","Endangered"
"Cynometra ulugurensis","1998","V","Vulnerable"
"Cynomys mexicanus","2008","EN","Endangered"
"Cynomys mexicanus","1996","EN","Endangered"
"Cynomys mexicanus","1994","E","Endangered"
"Cynomys mexicanus","1990","E","Endangered"
"Cynomys parvidens","2008","EN","Endangered"
"Cynomys parvidens","2000","LR/cd","Lower Risk/conservation dependent"
"Cynomys parvidens","1996","LR/cd","Lower Risk/conservation dependent"
"Cynomys parvidens","1994","V","Vulnerable"
"Cynomys parvidens","1990","V","Vulnerable"
"Cynomys parvidens","1988","V","Vulnerable"
"Cynomys parvidens","1986","V","Vulnerable"
"Cynomys parvidens","1982","V","Vulnerable"
"Cynomys parvidens","1965",NA,"""Less rare but believed to be threatened-requires watching"""
"Cynops ensicauda","2004","EN","Endangered"
"Cynorkis aphylla","2015","EN","Endangered"
"Cynorkis cuneilabia","2015","EN","Endangered"
"Cynorkis gymnochiloides","2015","EN","Endangered"
"Cynorkis perrieri","2015","EN","Endangered"
"Cynorkis quinqueloba","2015","EN","Endangered"
"Cynorkis sambiranoensis","2015","EN","Endangered"
"Cynorkis stolonifera","2015","EN","Endangered"
"Cynorkis tenerrima","2017","EN","Endangered"
"Cynorkis zaratananae","2015","EN","Endangered"
"Cyornis sanfordi","2016","EN","Endangered"
"Cyornis sanfordi","2012","EN","Endangered"
"Cyornis sanfordi","2008","EN","Endangered"
"Cyornis sanfordi","2004","EN","Endangered"
"Cyornis sanfordi","2000","EN","Endangered"
"Cyornis sanfordi","1996","VU","Vulnerable"
"Cyornis sanfordi","1994","VU","Vulnerable"
"Cyornis sanfordi","1988","T","Threatened"
"Cyperus afrodunensis","2013","EN","Endangered"
"Cyperus ankaratrensis","2017","EN","Endangered"
"Cyperus felicis","2016","EN","Endangered"
"Cyperus heterocladus","2017","EN","Endangered"
"Cyperus lateriticus","2010","VU","Vulnerable"
"Cyperus pennatiformis","2016","EN","Endangered"
"Cyphophoenix elegans","2017","EN","Endangered"
"Cyphophoenix elegans","1998","VU","Vulnerable"
"Cyphosperma voutmelense","2017","EN","Endangered"
"Cyphosperma voutmelense","1998","EN","Endangered"
"Cyphostemma vanderbenii","2017","EN","Endangered"
"Cyprinella caerulea","2013","EN","Endangered"
"Cyprinella caerulea","1996","VU","Vulnerable"
"Cyprinella caerulea","1994","V","Vulnerable"
"Cyprinella caerulea","1990","V","Vulnerable"
"Cyprinella caerulea","1988","V","Vulnerable"
"Cyprinella caerulea","1986","V","Vulnerable"
"Cyprinella lepida","2013","EN","Endangered"
"Cyprinella panarcys","1996","EN","Endangered"
"Cyprinella panarcys","1994","E","Endangered"
"Cyprinella panarcys","1990","E","Endangered"
"Cyprinella xanthicara","1996","EN","Endangered"
"Cyprinella xanthicara","1994","E","Endangered"
"Cyprinella xanthicara","1990","E","Endangered"
"Cyprinella xanthicara","1988","E","Endangered"
"Cyprinella xanthicara","1986","E","Endangered"
"Cyprinodon beltrani","1996","EN","Endangered"
"Cyprinodon beltrani","1994","V","Vulnerable"
"Cyprinodon beltrani","1990","V","Vulnerable"
"Cyprinodon beltrani","1988","V","Vulnerable"
"Cyprinodon beltrani","1986","R","Rare"
"Cyprinodon elegans","2013","EN","Endangered"
"Cyprinodon elegans","1996","EN","Endangered"
"Cyprinodon elegans","1994","E","Endangered"
"Cyprinodon elegans","1990","E","Endangered"
"Cyprinodon elegans","1988","E","Endangered"
"Cyprinodon elegans","1986","E","Endangered"
"Cyprinodon eremus","2014","EN","Endangered"
"Cyprinodon fontinalis","1996","EN","Endangered"
"Cyprinodon fontinalis","1994","E","Endangered"
"Cyprinodon fontinalis","1990","E","Endangered"
"Cyprinodon fontinalis","1988","E","Endangered"
"Cyprinodon fontinalis","1986","E","Endangered"
"Cyprinodon macrolepis","1996","EN","Endangered"
"Cyprinodon macrolepis","1994","V","Vulnerable"
"Cyprinodon macrolepis","1990","V","Vulnerable"
"Cyprinodon macrolepis","1988","R","Rare"
"Cyprinodon macrolepis","1986","R","Rare"
"Cyprinodon maya","1996","EN","Endangered"
"Cyprinodon maya","1994","V","Vulnerable"
"Cyprinodon maya","1990","V","Vulnerable"
"Cyprinodon maya","1988","V","Vulnerable"
"Cyprinodon maya","1986","R","Rare"
"Cyprinodon radiosus","2013","EN","Endangered"
"Cyprinodon radiosus","2010","EN","Endangered"
"Cyprinodon radiosus","1996","EN","Endangered"
"Cyprinodon radiosus","1994","E","Endangered"
"Cyprinodon radiosus","1990","E","Endangered"
"Cyprinodon radiosus","1988","E","Endangered"
"Cyprinodon radiosus","1986","E","Endangered"
"Cyprinodon salinus","2013","EN","Endangered"
"Cyprinodon simus","1996","EN","Endangered"
"Cyprinodon simus","1994","V","Vulnerable"
"Cyprinodon simus","1990","V","Vulnerable"
"Cyprinodon simus","1988","V","Vulnerable"
"Cyprinodon simus","1986","R","Rare"
"Cyprinodon tularosa","2014","EN","Endangered"
"Cyprinodon tularosa","1996","VU","Vulnerable"
"Cyprinodon tularosa","1994","R","Rare"
"Cyprinodon tularosa","1990","R","Rare"
"Cyprinodon tularosa","1988","V","Vulnerable"
"Cyprinodon tularosa","1986","R","Rare"
"Cyprinus chilia","2011","EN","Endangered"
"Cyprinus intha","2011","EN","Endangered"
"Cypripedium calcicola","2014","EN","Endangered"
"Cypripedium calcicola","2004","CR","Critically Endangered"
"Cypripedium californicum","2014","EN","Endangered"
"Cypripedium dickinsonianum","2014","EN","Endangered"
"Cypripedium dickinsonianum","1998","R","Rare"
"Cypripedium elegans","2014","EN","Endangered"
"Cypripedium fargesii","2014","EN","Endangered"
"Cypripedium fargesii","2004","CR","Critically Endangered"
"Cypripedium farreri","2014","EN","Endangered"
"Cypripedium farreri","2004","EN","Endangered"
"Cypripedium fasciolatum","2014","EN","Endangered"
"Cypripedium fasciolatum","2004","EN","Endangered"
"Cypripedium formosanum","2014","EN","Endangered"
"Cypripedium formosanum","2004","EN","Endangered"
"Cypripedium forrestii","2014","EN","Endangered"
"Cypripedium franchetii","2014","EN","Endangered"
"Cypripedium franchetii","2004","EN","Endangered"
"Cypripedium himalaicum","2014","EN","Endangered"
"Cypripedium japonicum","2014","EN","Endangered"
"Cypripedium lentiginosum","2014","EN","Endangered"
"Cypripedium lichiangense","2014","EN","Endangered"
"Cypripedium lichiangense","2004","EN","Endangered"
"Cypripedium ludlowii","2014","EN","Endangered"
"Cypripedium margaritaceum","2014","EN","Endangered"
"Cypripedium margaritaceum","2004","EN","Endangered"
"Cypripedium micranthum","2014","EN","Endangered"
"Cypripedium sichuanense","2014","EN","Endangered"
"Cypripedium singchii","2014","EN","Endangered"
"Cypripedium subtropicum","2014","EN","Endangered"
"Cypripedium wardii","2014","EN","Endangered"
"Cypripedium yunnanense","2014","EN","Endangered"
"Cypripedium yunnanense","2004","CR","Critically Endangered"
"Cyrtandra cyaneoides","2015","EN","Endangered"
"Cyrtandra giffardii","1998","E","Endangered"
"Cyrtandra giffardii","1998","EN","Endangered"
"Cyrtandra heinrichii","2015","EN","Endangered"
"Cyrtandra oenobarba","2015","EN","Endangered"
"Cyrtodactylus sadleiri","2017","EN","Endangered"
"Cyrtomium hemionitis","2004","EN","Endangered"
"Cystacanthus affinis","2004","EN","Endangered"
"Dacrydium comosum","2013","EN","Endangered"
"Dacrydium comosum","1998","EN","Endangered"
"Dacrydium comosum","1998","I","Indeterminate"
"Dacrydium nausoriense","2016","EN","Endangered"
"Dacrydium nausoriense","2013","EN","Endangered"
"Dacrydium nausoriense","1998","EN","Endangered"
"Dacrydium nausoriense","1998","V","Vulnerable"
"Dacrydium pectinatum","2013","EN","Endangered"
"Dacrydium pectinatum","1998","LR/lc","Lower Risk/least concern"
"Dacryodes colombiana","1998","EN","Endangered"
"Dacryodes colombiana","1998","R","Rare"
"Dactyladenia cinerea","2015","EN","Endangered"
"Dactyladenia cinerea","1998","CR","Critically Endangered"
"Dactyladenia cinerea","1998","I","Indeterminate"
"Dactyladenia hirsuta","1998","E","Endangered"
"Dactyladenia hirsuta","1998","EN","Endangered"
"Dactyladenia laevis","2016","EN","Endangered"
"Dactyladenia laevis","1998","R","Rare"
"Dactyladenia laevis","1998","VU","Vulnerable"
"Dactyladenia mannii","2015","EN","Endangered"
"Dactyladenia mannii","2000","CR","Critically Endangered"
"Dactylopsila tatei","2016","EN","Endangered"
"Dactylopsila tatei","2008","EN","Endangered"
"Dactylopsila tatei","1996","EN","Endangered"
"Dactylopsila tatei","1994","E","Endangered"
"Dactylorhiza kalopissii","2011","EN","Endangered"
"Dahlgrenodendron natalense","1998","E","Endangered"
"Dahlgrenodendron natalense","1998","EN","Endangered"
"Dalbergia abrahamii","1998","EN","Endangered"
"Dalbergia andapensis","2012","EN","Endangered"
"Dalbergia andapensis","1998","EN","Endangered"
"Dalbergia annamensis","1998","EN","Endangered"
"Dalbergia bariensis","1998","EN","Endangered"
"Dalbergia bathiei","1998","EN","Endangered"
"Dalbergia bojeri","1998","EN","Endangered"
"Dalbergia brachystachya","1998","EN","Endangered"
"Dalbergia cambodiana","1998","EN","Endangered"
"Dalbergia capuronii","1998","EN","Endangered"
"Dalbergia congesta","2012","EN","Endangered"
"Dalbergia davidii","1998","EN","Endangered"
"Dalbergia delphinensis","1998","EN","Endangered"
"Dalbergia erubescens","1998","EN","Endangered"
"Dalbergia glaucocarpa","1998","EN","Endangered"
"Dalbergia gloveri","2013","EN","Endangered"
"Dalbergia hirticalyx","1998","EN","Endangered"
"Dalbergia humbertii","2012","EN","Endangered"
"Dalbergia humbertii","1998","EN","Endangered"
"Dalbergia louvelii","1998","EN","Endangered"
"Dalbergia mammosa","1998","EN","Endangered"
"Dalbergia maritima","1998","EN","Endangered"
"Dalbergia normandii","1998","EN","Endangered"
"Dalbergia oliveri","1998","EN","Endangered"
"Dalbergia peishaensis","2012","EN","Endangered"
"Dalbergia setifera","1998","E","Endangered"
"Dalbergia setifera","1998","EN","Endangered"
"Dalbergia suaresensis","1998","EN","Endangered"
"Dalbergia tsaratananensis","1998","EN","Endangered"
"Dalbergia tsiandalana","1998","EN","Endangered"
"Dalbergia urschii","1998","EN","Endangered"
"Dalbergia xerophila","1998","EN","Endangered"
"Dalea chrysophylla","2004","EN","Endangered"
"Dama mesopotamica","2015","EN","Endangered"
"Dama mesopotamica","2011","EN","Endangered"
"Dama mesopotamica","2010","EN","Endangered"
"Dama mesopotamica","2008","EN","Endangered"
"Dama mesopotamica","2006","VU","Vulnerable"
"Dama mesopotamica","1996","EN","Endangered"
"Dama mesopotamica","1994","E","Endangered"
"Dama mesopotamica","1990","E","Endangered"
"Dama mesopotamica","1988","E","Endangered"
"Dama mesopotamica","1986","E","Endangered"
"Dama mesopotamica","1965",NA,"""Very rare and believed to be decreasing in numbers"""
"Damochlora millepunctata","1996","EN","Endangered"
"Damochlora millepunctata","1994","E","Endangered"
"Damrongia fulva","2012","EN","Endangered"
"Dancea rodriguezensis","1996","EN","Endangered"
"Dancea rodriguezensis","1994","V","Vulnerable"
"Danio erythromicron","2011","EN","Endangered"
"Danthoniopsis chimanimaniensis","2017","EN","Endangered"
"Daphne rodriguezii","2011","VU","Vulnerable"
"Daphne sophia","2011","EN","Endangered"
"Daphne sophia","1998","I","Indeterminate"
"Daphniola exigua","2011","EN","Endangered"
"Daphnopsis grandis","2004","EN","Endangered"
"Darevskia bendimahiensis","2009","EN","Endangered"
"Darevskia clarkorum","2009","EN","Endangered"
"Darevskia clarkorum","1996","EN","Endangered"
"Darevskia clarkorum","1994","R","Rare"
"Darevskia kopetdaghica","2017","EN","Endangered"
"Darevskia rostombekovi","2009","EN","Endangered"
"Darevskia uzzelli","2009","EN","Endangered"
"Dasia subcaerulea","2013","EN","Endangered"
"Dasycrotapha speciosa","2017","EN","Endangered"
"Dasycrotapha speciosa","2016","EN","Endangered"
"Dasycrotapha speciosa","2012","EN","Endangered"
"Dasycrotapha speciosa","2008","EN","Endangered"
"Dasycrotapha speciosa","2004","EN","Endangered"
"Dasycrotapha speciosa","2000","EN","Endangered"
"Dasycrotapha speciosa","1996","EN","Endangered"
"Dasycrotapha speciosa","1994","EN","Endangered"
"Dasycrotapha speciosa","1988","T","Threatened"
"Dasymys montanus","2016","EN","Endangered"
"Dasymys montanus","2008","EN","Endangered"
"Dasymys montanus","2004","VU","Vulnerable"
"Dasymys montanus","2000","VU","Vulnerable"
"Dasymys montanus","1996","VU","Vulnerable"
"Dasyornis brachypterus","2016","EN","Endangered"
"Dasyornis brachypterus","2013","EN","Endangered"
"Dasyornis brachypterus","2012","EN","Endangered"
"Dasyornis brachypterus","2008","EN","Endangered"
"Dasyornis brachypterus","2004","EN","Endangered"
"Dasyornis brachypterus","2000","EN","Endangered"
"Dasyornis brachypterus","1996","VU","Vulnerable"
"Dasyornis brachypterus","1994","VU","Vulnerable"
"Dasyornis brachypterus","1988","T","Threatened"
"Dasyornis longirostris","2016","EN","Endangered"
"Dasyornis longirostris","2012","EN","Endangered"
"Dasyornis longirostris","2008","VU","Vulnerable"
"Dasyornis longirostris","2004","VU","Vulnerable"
"Dasyornis longirostris","2000","VU","Vulnerable"
"Dasyornis longirostris","1996","EN","Endangered"
"Dasyornis longirostris","1994","EN","Endangered"
"Dasyornis longirostris","1988","T","Threatened"
"Dasyprocta ruatanica","2016","EN","Endangered"
"Dasyprocta ruatanica","2008","EN","Endangered"
"Dasyprocta ruatanica","1996","EN","Endangered"
"Dasyurus hallucatus","2016","EN","Endangered"
"Dasyurus hallucatus","2008","EN","Endangered"
"Dasyurus hallucatus","1996","LR/nt","Lower Risk/near threatened"
"Dasyurus viverrinus","2016","EN","Endangered"
"Dasyurus viverrinus","2008","NT","Near Threatened"
"Dasyurus viverrinus","1996","LR/nt","Lower Risk/near threatened"
"Dasyurus viverrinus","1965",NA,"""Status inadequately known-survey required or data sought"""
"Daubentonia madagascariensis","2014","EN","Endangered"
"Daubentonia madagascariensis","2008","NT","Near Threatened"
"Daubentonia madagascariensis","2000","EN","Endangered"
"Daubentonia madagascariensis","1996","EN","Endangered"
"Daubentonia madagascariensis","1994","E","Endangered"
"Daubentonia madagascariensis","1990","E","Endangered"
"Daubentonia madagascariensis","1988","E","Endangered"
"Daubentonia madagascariensis","1986","E","Endangered"
"Daubentonia madagascariensis","1965",NA,"""Very rare and believed to be decreasing in numbers"""
"Dawkinsia arulius","2015","EN","Endangered"
"Dawkinsia arulius","2011","EN","Endangered"
"Dawkinsia exclamatio","2015","EN","Endangered"
"Dawkinsia exclamatio","2011","EN","Endangered"
"Dawkinsia tambraparniei","2015","EN","Endangered"
"Dawkinsia tambraparniei","2011","EN","Endangered"
"Decalepis hamiltonii","2015","EN","Endangered"
"Decatropis paucijuga","1998","EN","Endangered"
"Decazyx macrophyllus","1998","EN","Endangered"
"Deinbollia nyasica","1998","E","Endangered"
"Deinbollia nyasica","1998","EN","Endangered"
"Deinodrilus gorgon","2017","EN","Endangered"
"Deinodrilus medusa","2017","EN","Endangered"
"Delma impar","2017","EN","Endangered"
"Delma impar","1996","VU","Vulnerable"
"Delma impar","1994","V","Vulnerable"
"Delma tealei","2017","EN","Endangered"
"Delonix pumila","2014","EN","Endangered"
"Delonix pumila","1998","EN","Endangered"
"Delonix velutina","2014","EN","Endangered"
"Delonix velutina","1998","CR","Critically Endangered"
"Delosperma gautengense","2003","EN","Endangered"
"Delphinus delphis Mediterranean subpopulation","2003","EN","Endangered"
"Deltistes luxatus","2013","EN","Endangered"
"Deltistes luxatus","1996","EN","Endangered"
"Deltistes luxatus","1994","E","Endangered"
"Deltistes luxatus","1990","E","Endangered"
"Deltistes luxatus","1988","V","Vulnerable"
"Deltistes luxatus","1986","V","Vulnerable"
"Dendrobium changjiangense","2004","EN","Endangered"
"Dendrobium flexicaule","2004","EN","Endangered"
"Dendrobium guangxiense","2004","EN","Endangered"
"Dendrobium kauldorumii","2017","EN","Endangered"
"Dendrobium leptocladum","2004","EN","Endangered"
"Dendrobium lohohense","2004","EN","Endangered"
"Dendrobium minutiflorum","2004","EN","Endangered"
"Dendrobium sinense","2004","EN","Endangered"
"Dendrobium wilsonii","2004","EN","Endangered"
"Dendrocereus nudiflorus","2013","EN","Endangered"
"Dendroceros japonicus","2012","EN","Endangered"
"Dendroceros japonicus","2000","VU","Vulnerable"
"Dendrolagus goodfellowi","2016","EN","Endangered"
"Dendrolagus goodfellowi","2008","EN","Endangered"
"Dendrolagus goodfellowi","1996","EN","Endangered"
"Dendrolagus goodfellowi","1994","E","Endangered"
"Dendrolagus goodfellowi","1990","V","Vulnerable"
"Dendrolagus goodfellowi","1988","V","Vulnerable"
"Dendrolagus goodfellowi","1986","V","Vulnerable"
"Dendrolagus goodfellowi","1982","V","Vulnerable"
"Dendrolagus matschiei","2016","EN","Endangered"
"Dendrolagus matschiei","2008","EN","Endangered"
"Dendrolagus matschiei","1996","EN","Endangered"
"Dendrolagus matschiei","1994","V","Vulnerable"
"Dendrolagus mbaiso","2016","EN","Endangered"
"Dendrolagus mbaiso","2010","EN","Endangered"
"Dendrolagus mbaiso","2008","CR","Critically Endangered"
"Dendrolagus mbaiso","1996","VU","Vulnerable"
"Dendrolagus notatus","2016","EN","Endangered"
"Dendrolagus notatus","2008","EN","Endangered"
"Dendrophorbium amplexicaule","2003","EN","Endangered"
"Dendrophorbium angelense","2003","EN","Endangered"
"Dendrophorbium gesnerifolium","2003","EN","Endangered"
"Dendrophryniscus carvalhoi","2004","EN","Endangered"
"Dendrophthora capillaris","2004","EN","Endangered"
"Dendrophthora dalstroemii","2004","EN","Endangered"
"Dendrophthora fastigiata","2004","EN","Endangered"
"Dendrophthora ovata","2004","EN","Endangered"
"Dendrophthora thomasii","2004","EN","Endangered"
"Dendrophthora variabilis","2004","EN","Endangered"
"Dendropsophus gryllatus","2004","EN","Endangered"
"Dendropsophus meridensis","2004","EN","Endangered"
"Dendrosenecio cheranganiensis","2016","EN","Endangered"
"Dendrotriton kekchiorum","2011","EN","Endangered"
"Dericorys carthagonovae","2016","EN","Endangered"
"Deronectes aljibensis","1996","EN","Endangered"
"Deronectes aljibensis","1994","E","Endangered"
"Derris polyantha","2012","EN","Endangered"
"Desmana moschata","2016","EN","Endangered"
"Desmana moschata","2008","VU","Vulnerable"
"Desmana moschata","1996","VU","Vulnerable"
"Desmana moschata","1994","V","Vulnerable"
"Desmana moschata","1990","V","Vulnerable"
"Desmana moschata","1988","V","Vulnerable"
"Desmana moschata","1986","V","Vulnerable"
"Desmocaris bislineata","2013","EN","Endangered"
"Desmodium harmsii","2012","EN","Endangered"
"Desmos yunnanensis","2004","EN","Endangered"
"Deutzia paniculata","2016","EN","Endangered"
"Deutzia yaeyamensis","2016","EN","Endangered"
"Devario auropurpureus","2011","EN","Endangered"
"Devario horai","2010","EN","Endangered"
"Devario neilgherriensis","2011","EN","Endangered"
"Devario pathirana","2009","EN","Endangered"
"Devario pathirana","1996","CR","Critically Endangered"
"Devario pathirana","1994","V","Vulnerable"
"Dialium excelsum","1998","EN","Endangered"
"Dialyceras discolor","2015","EN","Endangered"
"Dianthus charadzeae","2014","EN","Endangered"
"Dianthus grossheimii","2014","EN","Endangered"
"Diaphananthe bueae","2000","EN","Endangered"
"Diaphananthe tanneri","2013","EN","Endangered"
"Dichapetalum potamophilum","2015","EN","Endangered"
"Dichilanthe zeylanica","1998","EN","Endangered"
"Dichilanthe zeylanica","1998","V","Vulnerable"
"Dichotomius eucranioides","2013","EN","Endangered"
"Dichotomius schiffleri","2013","EN","Endangered"
"Dicliptera aripoensis","2017","EN","Endangered"
"Dicliptera cicatricosa","2015","EN","Endangered"
"Dicliptera cordibracteata","2015","EN","Endangered"
"Dicliptera grandiflora","2015","EN","Endangered"
"Dicliptera napierae","2015","EN","Endangered"
"Dicranopygium campii","2004","EN","Endangered"
"Dicranopygium coma-pyrrhae","2004","EN","Endangered"
"Dicrurus fuscipennis","2016","EN","Endangered"
"Dicrurus fuscipennis","2012","EN","Endangered"
"Dicrurus fuscipennis","2008","EN","Endangered"
"Dicrurus fuscipennis","2004","EN","Endangered"
"Dicrurus fuscipennis","2000","EN","Endangered"
"Dicrurus fuscipennis","1996","CR","Critically Endangered"
"Dicrurus fuscipennis","1994","CR","Critically Endangered"
"Dicrurus fuscipennis","1988","T","Threatened"
"Dicrurus menagei","2017","EN","Endangered"
"Dicrurus menagei","2016","EN","Endangered"
"Dicrurus menagei","2012","EN","Endangered"
"Dicrurus menagei","2011","EN","Endangered"
"Dicrurus menagei","2008","NR","Not Recognized"
"Dicrurus menagei","2004","NR","Not Recognized"
"Dicrurus menagei","2000","NR","Not Recognized"
"Dicrurus menagei","1994","NR","Not Recognized"
"Dicrurus menagei","1988","NR","Not Recognized"
"Didymosalpinx callianthus","2014","EN","Endangered"
"Dierogekko validiclavis","2011","EN","Endangered"
"Diglossa gloriosissima","2017","EN","Endangered"
"Diglossa gloriosissima","2016","EN","Endangered"
"Diglossa gloriosissima","2012","EN","Endangered"
"Diglossa gloriosissima","2008","EN","Endangered"
"Diglossa gloriosissima","2006","EN","Endangered"
"Diglossa gloriosissima","2004","EN","Endangered"
"Diglossa gloriosissima","2000","EN","Endangered"
"Diglossa gloriosissima","1994","LR/nt","Lower Risk/near threatened"
"Diglossa gloriosissima","1988","LR/lc","Lower Risk/least concern"
"Diglossa venezuelensis","2016","EN","Endangered"
"Diglossa venezuelensis","2012","EN","Endangered"
"Diglossa venezuelensis","2008","EN","Endangered"
"Diglossa venezuelensis","2004","EN","Endangered"
"Diglossa venezuelensis","2000","EN","Endangered"
"Diglossa venezuelensis","1996","CR","Critically Endangered"
"Diglossa venezuelensis","1994","CR","Critically Endangered"
"Diglossa venezuelensis","1988","T","Threatened"
"Dimeria hohenackeri","2011","EN","Endangered"
"Dimorphocalyx beddomei","1998","EN","Endangered"
"Dinochloa prunifera","2013","EN","Endangered"
"Diomedea antipodensis","2017","EN","Endangered"
"Diomedea antipodensis","2016","VU","Vulnerable"
"Diomedea antipodensis","2012","VU","Vulnerable"
"Diomedea antipodensis","2010","VU","Vulnerable"
"Diomedea antipodensis","2008","VU","Vulnerable"
"Diomedea antipodensis","2007","VU","Vulnerable"
"Diomedea antipodensis","2005","VU","Vulnerable"
"Diomedea antipodensis","2004","VU","Vulnerable"
"Diomedea antipodensis","2003","VU","Vulnerable"
"Diomedea antipodensis","2000","VU","Vulnerable"
"Diomedea antipodensis","1994","NR","Not Recognized"
"Diomedea antipodensis","1988","NT","Near Threatened"
"Diomedea sanfordi","2017","EN","Endangered"
"Diomedea sanfordi","2016","EN","Endangered"
"Diomedea sanfordi","2013","EN","Endangered"
"Diomedea sanfordi","2012","EN","Endangered"
"Diomedea sanfordi","2010","EN","Endangered"
"Diomedea sanfordi","2008","EN","Endangered"
"Diomedea sanfordi","2007","EN","Endangered"
"Diomedea sanfordi","2005","EN","Endangered"
"Diomedea sanfordi","2004","EN","Endangered"
"Diomedea sanfordi","2003","EN","Endangered"
"Diomedea sanfordi","2000","EN","Endangered"
"Diomedea sanfordi","1994","NR","Not Recognized"
"Diomedea sanfordi","1988","NR","Not Recognized"
"Dionda diaboli","2013","EN","Endangered"
"Dionda diaboli","1996","VU","Vulnerable"
"Dionda diaboli","1994","V","Vulnerable"
"Dionda diaboli","1990","V","Vulnerable"
"Dionda diaboli","1988","V","Vulnerable"
"Dionda diaboli","1986","V","Vulnerable"
"Dioon califanoi","2010","EN","Endangered"
"Dioon califanoi","2003","VU","Vulnerable"
"Dioon califanoi","1998","E","Endangered"
"Dioon caputoi","2010","EN","Endangered"
"Dioon caputoi","2003","CR","Critically Endangered"
"Dioon caputoi","1998","E","Endangered"
"Dioon holmgrenii","2010","EN","Endangered"
"Dioon holmgrenii","2003","EN","Endangered"
"Dioon holmgrenii","1998","V","Vulnerable"
"Dioon rzedowskii","2010","EN","Endangered"
"Dioon rzedowskii","2003","VU","Vulnerable"
"Dioon rzedowskii","1998","V","Vulnerable"
"Dioon sonorense","2010","EN","Endangered"
"Dioon sonorense","2003","EN","Endangered"
"Dioon sonorense","1998","R","Rare"
"Dioon spinulosum","2010","EN","Endangered"
"Dioon spinulosum","2003","VU","Vulnerable"
"Dioon spinulosum","1998","R","Rare"
"Dioscorea acuminata","2017","EN","Endangered"
"Dioscorea bako","2017","EN","Endangered"
"Dioscorea brownii","2017","EN","Endangered"
"Dioscorea buckleyana","2017","EN","Endangered"
"Dioscorea chimborazensis","2004","EN","Endangered"
"Dioscorea choriandra","2004","EN","Endangered"
"Dioscorea comorensis","2017","EN","Endangered"
"Dioscorea madecassa","2017","EN","Endangered"
"Dioscorea orangeana","2017","EN","Endangered"
"Diospyros acuta","1998","E","Endangered"
"Diospyros acuta","1998","EN","Endangered"
"Diospyros alboflavescens","2015","EN","Endangered"
"Diospyros attenuata","1998","EN","Endangered"
"Diospyros attenuata","1998","I","Indeterminate"
"Diospyros crassiflora","1998","EN","Endangered"
"Diospyros crassiflora","1998","nt","Not Threatened"
"Diospyros crumenata","1998","EN","Endangered"
"Diospyros crumenata","1998","I","Indeterminate"
"Diospyros dicorypheoides","2017","EN","Endangered"
"Diospyros ebenoides","1998","EN","Endangered"
"Diospyros ebenoides","1998","V","Vulnerable"
"Diospyros esmereg","2004","EN","Endangered"
"Diospyros feliciana","2017","EN","Endangered"
"Diospyros feliciana","1998","V","Vulnerable"
"Diospyros feliciana","1998","VU","Vulnerable"
"Diospyros gillisonii","1998","EN","Endangered"
"Diospyros insularis","1998","EN","Endangered"
"Diospyros korupensis","2015","EN","Endangered"
"Diospyros kotoensis","1998","EN","Endangered"
"Diospyros kotoensis","1998","V","Vulnerable"
"Diospyros magogoana","1998","EN","Endangered"
"Diospyros magogoana","1998","V","Vulnerable"
"Diospyros nummulariifolia","1998","EN","Endangered"
"Diospyros onanae","2015","EN","Endangered"
"Diospyros oppositifolia","1998","E","Endangered"
"Diospyros oppositifolia","1998","EN","Endangered"
"Diospyros philippinensis","1998","EN","Endangered"
"Diospyros philippinensis","1998","V","Vulnerable"
"Diospyros shimbaensis","1998","EN","Endangered"
"Diphylleia sinensis","2004","EN","Endangered"
"Diplazium avitaguense","2003","EN","Endangered"
"Diplazium hieronymi","2003","EN","Endangered"
"Diplazium pseudoporrectum","2013","EN","Endangered"
"Diplazium vesiculosum","2003","EN","Endangered"
"Diplocolea sikkimensis","2000","EN","Endangered"
